Date,GOOGL
2022-02-01,2.3404998779296875
2022-02-02,10.356002807617188
2022-02-03,-4.910003662109375
2022-02-04,0.2030029296875
2022-02-07,-4.0919952392578125
2022-02-08,0.197998046875
2022-02-09,2.1929931640625
2022-02-10,-2.9720001220703125
2022-02-11,-4.337493896484375
2022-02-14,1.243499755859375
2022-02-15,1.0825042724609375
2022-02-16,1.1295013427734375
2022-02-17,-5.199005126953125
2022-02-18,-2.1360015869140625
2022-02-22,-0.5894927978515625
2022-02-23,-2.2255096435546875
2022-02-24,5.102996826171875
2022-02-25,1.7685089111328125
2022-02-28,0.597503662109375
2022-03-01,-0.995513916015625
2022-03-02,0.510009765625
2022-03-03,-0.6719970703125
2022-03-04,-1.993011474609375
2022-03-07,-5.527992248535156
2022-03-08,0.7259979248046875
2022-03-09,6.315498352050781
2022-03-10,-0.9904937744140625
2022-03-11,-2.5590057373046875
2022-03-14,-3.9195022583007812
2022-03-15,3.2470016479492188
2022-03-16,4.0825042724609375
2022-03-17,0.558502197265625
2022-03-18,2.2864990234375
2022-03-21,-0.0240020751953125
2022-03-22,3.7664947509765625
2022-03-23,-1.592498779296875
2022-03-24,3.2965087890625
2022-03-25,0.1009979248046875
2022-03-28,-0.217498779296875
2022-03-29,1.04998779296875
2022-03-30,-0.566986083984375
2022-03-31,-2.871002197265625
2022-04-01,1.0829925537109375
2022-04-04,2.8209991455078125
2022-04-05,-2.3804931640625
2022-04-06,-4.042999267578125
2022-04-07,-0.6595001220703125
2022-04-08,-2.6009979248046875
2022-04-11,-4.4640045166015625
2022-04-12,-1.1090011596679688
2022-04-13,2.1794967651367188
2022-04-14,-3.1639938354492188
2022-04-18,0.9464950561523438
2022-04-19,2.3325042724609375
2022-04-20,-1.9690093994140625
2022-04-21,-3.225494384765625
2022-04-22,-5.1790008544921875
2022-04-25,3.4384994506835938
2022-04-26,-4.4239959716796875
2022-04-27,-4.355499267578125
2022-04-28,4.227996826171875
2022-04-29,-4.413002014160156
2022-05-02,2.4735031127929688
2022-05-03,0.7509994506835938
2022-05-04,4.927001953125
2022-05-05,-5.755500793457031
2022-05-06,-0.759002685546875
2022-05-09,-3.2354965209960938
2022-05-10,1.8839950561523438
2022-05-11,-0.7924957275390625
2022-05-12,-0.7584991455078125
2022-05-13,3.2064971923828125
2022-05-16,-1.605499267578125
2022-05-17,2.0279998779296875
2022-05-18,-4.5735015869140625
2022-05-19,-1.5154953002929688
2022-05-20,-1.4760055541992188
2022-05-23,2.5800018310546875
2022-05-24,-5.517997741699219
2022-05-25,-0.16500091552734375
2022-05-26,1.9875030517578125
2022-05-27,4.523994445800781
2022-05-31,1.4455032348632812
2022-06-01,0.12999725341796875
2022-06-02,3.730499267578125
2022-06-03,-3.0814971923828125
2022-06-06,2.2795028686523438
2022-06-07,0.3289947509765625
2022-06-08,0.04450225830078125
2022-06-09,-2.3584976196289062
2022-06-10,-3.6740036010742188
2022-06-13,-4.7689971923828125
2022-06-14,0.322998046875
2022-06-15,3.0490036010742188
2022-06-16,-3.7310028076171875
2022-06-17,1.1100006103515625
2022-06-21,4.4004974365234375
2022-06-22,-0.05649566650390625
2022-06-23,0.7544937133789062
2022-06-24,5.733001708984375
2022-06-27,-2.1414947509765625
2022-06-28,-3.8260040283203125
2022-06-29,-0.305999755859375
2022-06-30,-2.7385025024414062
2022-07-01,-0.225494384765625
2022-07-05,4.5254974365234375
2022-07-06,1.3089981079101562
2022-07-07,4.21099853515625
2022-07-08,0.5705032348632812
2022-07-11,-3.677001953125
2022-07-12,-1.6559982299804688
2022-07-13,-2.6669998168945312
2022-07-14,-0.9860000610351562
2022-07-15,1.4099960327148438
2022-07-18,-2.74749755859375
2022-07-19,4.779998779296875
2022-07-20,0.09000396728515625
2022-07-21,0.43999481201171875
2022-07-22,-6.439994812011719
2022-07-25,-0.3899993896484375
2022-07-26,-2.4900054931640625
2022-07-27,8.040000915527344
2022-07-28,1.160003662109375
2022-07-29,2.0999984741210938
2022-08-01,-1.4599990844726562
2022-08-02,0.26999664306640625
2022-08-03,2.9500045776367188
2022-08-04,0.1100006103515625
2022-08-05,-0.720001220703125
2022-08-08,-0.1699981689453125
2022-08-09,-0.6700057983398438
2022-08-10,3.0699996948242188
2022-08-11,-0.8600006103515625
2022-08-12,2.8400039672851562
2022-08-15,0.40000152587890625
2022-08-16,-0.3800048828125
2022-08-17,-2.149993896484375
2022-08-18,0.6199951171875
2022-08-19,-2.9599990844726562
2022-08-22,-2.970001220703125
2022-08-23,-0.37999725341796875
2022-08-24,-0.1699981689453125
2022-08-25,2.9599990844726562
2022-08-26,-6.310005187988281
2022-08-29,-0.9199981689453125
2022-08-30,-0.4799957275390625
2022-08-31,-0.720001220703125
2022-09-01,1.5199966430664062
2022-09-02,-1.8899993896484375
2022-09-06,-1.0400009155273438
2022-09-07,2.6399993896484375
2022-09-08,-1.0699996948242188
2022-09-09,2.2700042724609375
2022-09-12,0.20999908447265625
2022-09-13,-6.540000915527344
2022-09-14,0.6800003051757812
2022-09-15,-2.089996337890625
2022-09-16,-0.1100006103515625
2022-09-19,0.26999664306640625
2022-09-20,-1.9300003051757812
2022-09-21,-1.8600006103515625
2022-09-22,0.8600006103515625
2022-09-23,-1.4000015258789062
2022-09-26,-0.5699996948242188
2022-09-27,-0.6699981689453125
2022-09-28,2.5500030517578125
2022-09-29,-2.6300048828125
2022-09-30,-1.7699966430664062
2022-10-03,2.9899978637695312
2022-10-04,3.0
2022-10-05,-0.20999908447265625
2022-10-06,-0.01000213623046875
2022-10-07,-2.7399978637695312
2022-10-10,-0.8199996948242188
2022-10-11,-0.6800003051757812
2022-10-12,0.37999725341796875
2022-10-13,1.5
2022-10-14,-2.5
2022-10-17,3.410003662109375
2022-10-18,0.7999954223632812
2022-10-19,-1.1399993896484375
2022-10-20,0.34000396728515625
2022-10-21,1.1599960327148438
2022-10-24,1.3899993896484375
2022-10-25,1.9600067138671875
2022-10-26,-9.550003051757812
2022-10-27,-2.7099990844726562
2022-10-28,4.069999694824219
2022-10-31,-1.779998779296875
2022-11-01,-4.040000915527344
2022-11-02,-3.5
2022-11-03,-3.5400009155273438
2022-11-04,3.1500015258789062
2022-11-07,1.9099960327148438
2022-11-08,0.410003662109375
2022-11-09,-1.5800018310546875
2022-11-10,6.620002746582031
2022-11-11,2.470001220703125
2022-11-14,-0.7100067138671875
2022-11-15,2.7400054931640625
2022-11-16,0.40999603271484375
2022-11-17,-0.48999786376953125
2022-11-18,-0.9300003051757812
2022-11-21,-1.8300018310546875
2022-11-22,1.4500045776367188
2022-11-23,1.4099960327148438
2022-11-25,-1.0
2022-11-28,-1.4099960327148438
2022-11-29,-0.8600006103515625
2022-11-30,5.799995422363281
2022-12-01,0.0
2022-12-02,-0.5499954223632812
2022-12-05,-0.9599990844726562
2022-12-06,-2.5
2022-12-07,-2.0400009155273438
2022-12-08,-1.2300033569335938
2022-12-09,-0.8799972534179688
2022-12-12,0.4799957275390625
2022-12-13,2.3199996948242188
2022-12-14,-0.55999755859375
2022-12-15,-4.209999084472656
2022-12-16,-0.5999984741210938
2022-12-19,-1.8199996948242188
2022-12-20,0.5799942016601562
2022-12-21,0.5600051879882812
2022-12-22,-1.8199996948242188
2022-12-23,1.470001220703125
2022-12-27,-1.8400039672851562
2022-12-28,-1.3700027465820312
2022-12-29,2.4300003051757812
2022-12-30,-0.21999359130859375
2023-01-03,0.8899993896484375
2023-01-04,-1.0400009155273438
2023-01-05,-1.8800048828125
2023-01-06,1.1399993896484375
2023-01-09,0.6800003051757812
2023-01-10,0.40000152587890625
2023-01-11,3.0999984741210938
2023-01-12,-0.3899993896484375
2023-01-13,0.9900054931640625
2023-01-17,-0.8300018310546875
2023-01-18,-0.1699981689453125
2023-01-19,1.9300003051757812
2023-01-20,4.969993591308594
2023-01-23,1.7700042724609375
2023-01-24,-2.0900039672851562
2023-01-25,-2.4799957275390625
2023-01-26,2.2999954223632812
2023-01-27,1.850006103515625
2023-01-30,-2.4300003051757812
2023-01-31,1.899993896484375
2023-02-01,1.5900039672851562
2023-02-02,7.30999755859375
2023-02-03,-2.9599990844726562
2023-02-06,-1.8799972534179688
2023-02-07,4.739997863769531
2023-02-08,-8.269996643066406
2023-02-09,-4.3600006103515625
2023-02-10,-0.44000244140625
2023-02-13,0.04000091552734375
2023-02-14,0.06999969482421875
2023-02-15,2.2600021362304688
2023-02-16,-1.4300003051757812
2023-02-17,-1.160003662109375
2023-02-21,-2.55999755859375
2023-02-22,-0.1399993896484375
2023-02-23,-0.7600021362304688
2023-02-24,-1.7600021362304688
2023-02-27,0.7400054931640625
2023-02-28,0.18999481201171875
2023-03-01,0.3000030517578125
2023-03-02,1.6399993896484375
2023-03-03,1.6500015258789062
2023-03-06,1.4799957275390625
2023-03-07,-1.2699966430664062
2023-03-08,0.3899993896484375
2023-03-09,-1.9300003051757812
2023-03-10,-1.69000244140625
2023-03-13,0.48000335693359375
2023-03-14,2.8600006103515625
2023-03-15,2.1399993896484375
2023-03-16,4.209999084472656
2023-03-17,1.3000030517578125
2023-03-20,-0.40000152587890625
2023-03-21,3.6999969482421875
2023-03-22,-1.5499954223632812
2023-03-23,2.2299957275390625
2023-03-24,-0.15999603271484375
2023-03-27,-2.9800033569335938
2023-03-28,-1.4300003051757812
2023-03-29,0.3600006103515625
2023-03-30,-0.5
2023-03-31,2.8400039672851562
2023-04-03,0.6299972534179688
2023-04-04,0.3600006103515625
2023-04-05,-0.25
2023-04-06,3.9499969482421875
2023-04-10,-1.9799957275390625
2023-04-11,-1.0900039672851562
2023-04-12,-0.7099990844726562
2023-04-13,2.7900009155273438
2023-04-14,1.44000244140625
2023-04-17,-2.9000015258789062
2023-04-18,-1.470001220703125
2023-04-19,-0.31999969482421875
2023-04-20,1.1100006103515625
2023-04-21,0.12000274658203125
2023-04-24,0.55999755859375
2023-04-25,-2.1200027465820312
2023-04-26,-0.1399993896484375
2023-04-27,3.8799972534179688
2023-04-28,-0.25
2023-05-01,-0.1399993896484375
2023-05-02,-1.8799972534179688
2023-05-03,0.09000396728515625
2023-05-04,-0.720001220703125
2023-05-05,0.8799972534179688
2023-05-08,2.1999969482421875
2023-05-09,-0.4199981689453125
2023-05-10,4.400001525878906
2023-05-11,4.819999694824219
2023-05-12,0.94000244140625
2023-05-15,-1.0
2023-05-16,3.0
2023-05-17,1.3299942016601562
2023-05-18,1.9900054931640625
2023-05-19,-0.06999969482421875
2023-05-22,2.2900009155273438
2023-05-23,-2.4900054931640625
2023-05-24,-1.6599960327148438
2023-05-25,2.5800018310546875
2023-05-26,1.1299972534179688
2023-05-30,-0.94000244140625
2023-05-31,-0.7999954223632812
2023-06-01,0.8499984741210938
2023-06-02,0.9499969482421875
2023-06-05,1.3400039672851562
2023-06-06,1.2999954223632812
2023-06-07,-4.80999755859375
2023-06-08,-0.3600006103515625
2023-06-09,0.09000396728515625
2023-06-12,1.4099960327148438
2023-06-13,0.19000244140625
2023-06-14,-0.160003662109375
2023-06-15,1.4199981689453125
2023-06-16,-1.55999755859375
2023-06-20,-0.43000030517578125
2023-06-21,-2.5499954223632812
2023-06-22,2.5999984741210938
2023-06-23,-0.8100051879882812
2023-06-26,-4.0
2023-06-27,-0.0099945068359375
2023-06-28,1.8499984741210938
2023-06-29,-1.0800018310546875
2023-06-30,0.5999984741210938
2023-07-03,0.20000457763671875
2023-07-05,1.8499984741210938
2023-07-06,-1.6399993896484375
2023-07-07,-0.6299972534179688
2023-07-10,-3.0300064086914062
2023-07-11,0.69000244140625
2023-07-12,1.7900009155273438
2023-07-13,5.6100006103515625
2023-07-14,0.8799972534179688
2023-07-17,-0.7699966430664062
2023-07-18,-0.8899993896484375
2023-07-19,-1.7300033569335938
2023-07-20,-2.8300018310546875
2023-07-21,0.8199996948242188
2023-07-24,1.5100021362304688
2023-07-25,0.6800003051757812
2023-07-26,7.060005187988281
2023-07-27,0.1299896240234375
2023-07-28,3.1800079345703125
2023-07-31,0.1399993896484375
2023-08-01,-1.1699981689453125
2023-08-02,-3.1699981689453125
2023-08-03,0.0699920654296875
2023-08-04,-0.339996337890625
2023-08-07,3.4199981689453125
2023-08-08,-0.1300048828125
2023-08-09,-1.739990234375
2023-08-10,0.029998779296875
2023-08-11,-0.1300048828125
2023-08-14,1.7700042724609375
2023-08-15,-1.5500030517578125
2023-08-16,-1.0800018310546875
2023-08-17,1.220001220703125
2023-08-18,-2.4599990844726562
2023-08-21,0.9099960327148438
2023-08-22,0.7100067138671875
2023-08-23,3.2899932861328125
2023-08-24,-2.589996337890625
2023-08-25,0.100006103515625
2023-08-28,1.1299896240234375
2023-08-29,3.5600128173828125
2023-08-30,1.30999755859375
2023-08-31,0.2899932861328125
2023-09-01,-0.5099945068359375
2023-09-05,0.1100006103515625
2023-09-06,-1.30999755859375
2023-09-07,0.79998779296875
2023-09-08,1.1200103759765625
2023-09-11,0.5399932861328125
2023-09-12,-1.5800018310546875
2023-09-13,1.3700103759765625
2023-09-14,1.3899993896484375
2023-09-15,-0.70001220703125
2023-09-18,0.8100128173828125
2023-09-19,-0.170013427734375
2023-09-20,-4.29998779296875
2023-09-21,-3.3000030517578125
2023-09-22,-0.19000244140625
2023-09-25,0.8600006103515625
2023-09-26,-2.5399932861328125
2023-09-27,1.9699859619140625
2023-09-28,1.7700042724609375
2023-09-29,-1.4499969482421875
2023-10-02,3.30999755859375
2023-10-03,-1.7400054931640625
2023-10-04,2.8100128173828125
2023-10-05,-0.1699981689453125
2023-10-06,2.5099945068359375
2023-10-09,0.839996337890625
2023-10-10,-0.3600006103515625
2023-10-11,2.4900054931640625
2023-10-12,-1.5800018310546875
2023-10-13,-1.6100006103515625
2023-10-16,1.7400054931640625
2023-10-17,0.6199951171875
2023-10-18,-1.7599945068359375
2023-10-19,-0.2100067138671875
2023-10-20,-2.149993896484375
2023-10-23,0.899993896484375
2023-10-24,2.30999755859375
2023-10-25,-13.199996948242188
2023-10-26,-3.3300018310546875
2023-10-27,-0.1100006103515625
2023-10-30,2.2900009155273438
2023-10-31,-0.37999725341796875
2023-11-01,2.3699951171875
2023-11-02,1.0400009155273438
2023-11-03,1.6100082397460938
2023-11-06,1.149993896484375
2023-11-07,0.720001220703125
2023-11-08,0.8699951171875
2023-11-09,-1.5999908447265625
2023-11-10,2.3499908447265625
2023-11-13,-0.5
2023-11-14,1.529998779296875
2023-11-15,1.0
2023-11-16,2.30999755859375
2023-11-17,-1.6199951171875
2023-11-20,0.94000244140625
2023-11-21,0.720001220703125
2023-11-22,1.5200042724609375
2023-11-24,-1.8000030517578125
2023-11-27,-0.279998779296875
2023-11-28,0.7899932861328125
2023-11-29,-2.209991455078125
2023-11-30,-2.4600067138671875
2023-12-01,-0.6699981689453125
2023-12-04,-2.589996337890625
2023-12-05,1.720001220703125
2023-12-06,-0.970001220703125
2023-12-07,6.9099884033203125
2023-12-08,-1.9399871826171875
2023-12-11,-1.70001220703125
2023-12-12,-0.769989013671875
2023-12-13,0.0500030517578125
2023-12-14,-0.6300048828125
2023-12-15,0.660003662109375
2023-12-18,3.1999969482421875
2023-12-19,0.8499908447265625
2023-12-20,1.69000244140625
2023-12-21,2.0800018310546875
2023-12-22,1.07000732421875
2023-12-26,0.029998779296875
2023-12-27,-1.1500091552734375
2023-12-28,-0.1399993896484375
2023-12-29,-0.5399932861328125
2024-01-02,-1.5200042724609375
2024-01-03,0.75
2024-01-04,-2.529998779296875
2024-01-05,-0.660003662109375
2024-01-08,3.1100006103515625
2024-01-09,2.1100006103515625
2024-01-10,1.3300018310546875
2024-01-11,-0.1999969482421875
2024-01-12,0.5699920654296875
2024-01-16,-0.1599884033203125
2024-01-17,-1.0200042724609375
2024-01-18,2.0099945068359375
2024-01-19,2.9000091552734375
2024-01-22,-0.3899993896484375
2024-01-23,1.04998779296875
2024-01-24,1.660003662109375
2024-01-25,3.1699981689453125
2024-01-26,0.32000732421875
2024-01-29,1.3199920654296875
2024-01-30,-2.04998779296875
2024-01-31,-11.360000610351562
2024-02-01,1.05999755859375
