strike,net_gex,net_dex,total_oi,call_gex,put_gex,charm_exp,vanna_exp,gross_gex,call_dex,put_dex
-1.0,-655460139.1236141,142309850.41,13962797.0,7358.22,18981.0,,,,,
600.0,-885.5943101813085,-181.98000000000002,18198.0,0.0,-885.5943101813085,10552205.155782076,-15961703.18608436,885.5943101813085,0.0,-181.98000000000002
800.0,-2186.650952369374,-312.65,28544.0,0.0,-2186.650952369374,31542740.71989449,-33907974.78240812,2186.650952369374,0.0,-312.65
1000.0,-8029.377664524167,-1356.43,69292.0,0.0,-8029.377664524167,117656538.06639238,-117437628.32459997,8029.377664524167,0.0,-1356.43
1200.0,-9074.791942318492,1912.2400000000002,58729.0,85.31888096354383,-9160.110823282035,151744772.26374942,-127457723.30760738,9245.42970424558,3468.63,-1556.39
1400.0,-10018.63289761464,6514.919999999999,42360.0,249.17820510411042,-10267.81110271875,141993094.39484006,-143429011.67166775,10516.98930782286,8213.6,-1698.68
1600.0,-13311.622546245435,25072.23,41184.0,990.8725251199068,-14302.495071365342,204609682.10677493,-193795413.4346618,15293.367596485248,27377.46,-2305.23
1800.0,-16194.991204899574,5448.77,30058.0,349.5621446681439,-16544.55334956772,183352497.34289452,-217724723.13995546,16894.115494235863,8192.69,-2743.92
2000.0,-48243.88816885186,222560.47,75996.0,11651.36693961236,-59895.25510846422,698211333.836317,-845754539.0483145,71546.62204807658,232092.77,-9532.300000000001
2200.0,-80963.41553061265,1546.9600000000014,71160.0,846.2017702412383,-81809.61730085388,725689697.2593708,-1020083110.3160298,82655.81907109513,14260.9,-12713.939999999999
2300.0,-2401.994494753834,-270.24,4504.0,0.0,-2401.994494753834,40287761.44632093,-24543576.968070317,2401.994494753834,0.0,-270.24
2400.0,-58256.52553684237,126034.08,40441.0,9501.768391089903,-67758.29392793226,565843750.5189587,-903637614.8804758,77260.06231902217,136748.74,-10714.66
2500.0,-95113.53444136282,-13155.449999999999,78244.0,43.04880275543556,-95156.58324411826,1001419909.8807533,-1085793292.5354307,95199.6320468737,588.84,-13744.289999999999
2600.0,-49961.57603262124,48979.79,38873.0,4493.384465277121,-54454.960497898355,592905713.9829862,-646677460.1215186,58948.344963175485,56648.630000000005,-7668.839999999999
2700.0,-149163.000656828,-21899.779999999995,59891.0,17.083078932993967,-149180.083735761,1037282561.2478288,-1731652770.6638622,149197.166814694,195.69,-22095.469999999998
2800.0,-178628.1120822191,-18451.67,70245.0,742.7841809847841,-179370.8962632039,1257148482.360024,-2072165571.2565577,180113.68044418868,8119.12,-26570.789999999997
2900.0,-19569.322931129493,243.82000000000014,9879.0,339.964205414562,-19909.287136544055,191791488.17478696,-218627411.87979004,20249.251341958618,3015.23,-2771.41
3000.0,-44775.67710103483,1045332.4700000001,76202.0,118247.0072239518,-163022.68432498662,2610583281.868669,-2411360550.665668,281269.69154893846,1067867.58,-22535.11
3100.0,-23671.078703861633,-3034.4100000000003,10866.0,12.383972647858865,-23683.46267650949,234061241.43480253,-248370015.33781332,23695.846649157353,97.13000000000001,-3131.54
3200.0,-111707.0420159728,5053.6399999999985,35757.0,2620.0967152163425,-114327.13873118913,873619135.5145977,-1242980368.0469322,116947.23544640548,20806.059999999998,-15752.42
3300.0,-173791.57685295463,-18547.050000000003,43214.0,769.4210377523121,-174560.99789070693,1104379576.2572362,-1887450541.7817903,175330.41892845926,5930.98,-24478.030000000002
3400.0,-116668.65435146847,20657.969999999998,32301.0,5344.786243592427,-122013.4405950609,963745454.5026406,-1289480077.7124288,127358.22683865333,36845.799999999996,-16187.83
3450.0,-4833.996052274553,-489.22999999999996,1687.0,0.0,-4833.996052274553,52834518.24706959,-42920371.8857093,4833.996052274553,0.0,-489.22999999999996
3500.0,-442647.7760351148,-56951.719999999994,80092.0,448.1674940890763,-443095.9435292039,2503587776.1697755,-4622054063.436777,443544.11102329293,3005.2599999999998,-59956.979999999996
3550.0,-2175.0849717715096,-219.78,666.0,0.0,-2175.0849717715096,22871846.534713544,-19067096.596555363,2175.0849717715096,0.0,-219.78
3600.0,-103069.19975080524,-872.8400000000015,26492.0,1914.8834990731236,-104984.08324987836,861849484.3857697,-1032304853.9143656,106898.96674895148,12003.02,-12875.86
3650.0,-3872.149553057468,-336.38,2717.0,0.0,-3872.149553057468,77323101.78935418,-29793662.93744083,3872.149553057468,0.0,-336.38
3700.0,-78967.74910236741,15879.019999999999,16055.0,4529.199978391216,-83496.94908075863,575761743.5136051,-855618099.6903167,88026.14905914984,26479.019999999997,-10600.0
3750.0,-7977.617895584591,-700.49,3715.0,0.0,-7977.617895584591,123454805.83347917,-62894326.3839387,7977.617895584591,0.0,-700.49
3800.0,-240632.56473790592,5880.369999999998,42623.0,6690.7454758876875,-247323.31021379362,1633089200.1439288,-2436269500.68549,254014.0556896813,36465.51,-30585.14
3850.0,-34024.60536252032,-1695.6000000000004,5944.0,495.4166160974221,-34520.02197861774,232843048.85157418,-336350787.9860201,35015.43859471516,2601.9799999999996,-4297.58
3900.0,-132264.31065923825,29273.409999999996,29497.0,8815.25377694554,-141079.5644361838,1246454167.2324142,-1323311667.3152795,149894.81821312933,44774.85,-15501.439999999999
3950.0,-35459.01645570761,1616.6,5657.0,1295.8680666918513,-36754.884522399465,228451465.487604,-366769280.5283254,38050.75258909132,6349.22,-4732.62
3975.0,-1659.615134219098,-158.76000000000002,294.0,0.0,-1659.615134219098,14720805.199730182,-13729024.841231981,1659.615134219098,0.0,-158.76000000000002
4000.0,334940.05519519944,6791304.149999999,197390.0,1474799.2489662867,-1139859.193771087,12741089217.399874,-20983058333.541245,2614658.442737374,6935232.12,-143927.97
4025.0,-3173.4309042915193,-302.09999999999997,530.0,0.0,-3173.4309042915193,27572546.888110127,-26090043.533990815,3173.4309042915193,0.0,-302.09999999999997
4050.0,-65602.9046912336,-6792.130000000001,7638.0,315.424762693876,-65918.32945392748,346767508.7131405,-628616338.463813,66233.75421662135,1439.9999999999998,-8232.130000000001
4075.0,-2606.60894828104,-248.88000000000002,408.0,0.0,-2606.60894828104,22177069.311047796,-21266679.92316355,2606.60894828104,0.0,-248.88000000000002
4100.0,-135887.2133907769,61151.95999999999,18157.0,18223.39270505388,-154110.60609583076,888016369.7515752,-1582593783.4034257,172333.99880088464,80267.98999999999,-19116.03
4125.0,-20592.465761678974,-2542.4,1790.0,0.0,-20592.465761678974,90110260.76613456,-193960801.9391514,20592.465761678974,0.0,-2542.4
4150.0,-66035.72844495307,15815.66,9162.0,5862.969452503123,-71898.6978974562,437725760.90540594,-719986396.8334346,77761.66734995932,24905.62,-9089.96
4175.0,-9311.449907197159,-1065.56,917.0,0.0,-9311.449907197159,50215970.62216834,-83579768.11394686,9311.449907197159,0.0,-1065.56
4200.0,-218886.86300971097,135239.29,36436.0,40251.15090578124,-259138.01391549222,1972865762.9408672,-2581446091.572785,299389.1648212735,164954.16999999998,-29714.879999999997
4225.0,-7226.064094222075,-395.61,1482.0,95.0216925081392,-7321.085786730215,72021727.56756468,-62169979.53869915,7416.107479238353,382.52000000000004,-778.1300000000001
4250.0,-89844.4443447834,-3409.5200000000004,10864.0,1825.683153695566,-91670.12749847898,597434528.2110668,-830092034.8890791,93495.81065217454,7147.599999999999,-10557.119999999999
4275.0,-13016.531898218907,9352.58,1981.0,2879.7412326459007,-15896.273130864807,110920537.14644277,-160170789.09640402,18776.01436351071,11175.18,-1822.6
4300.0,-180084.50564836877,146343.31999999998,22717.0,45370.847765406266,-225455.35341377504,1333554880.9458063,-2337131850.328924,270826.2011791813,172853.96,-26510.64
4325.0,-13483.986466789975,-1283.51,1693.0,50.97298920553109,-13534.959455995506,95697805.08774744,-115982253.51738021,13585.932445201037,190.78,-1474.29
4350.0,-77302.36462906557,-7018.64,6917.0,676.7735305974556,-77979.13815966304,383758932.3100832,-714252583.4505534,78655.91169026049,2478.92,-9497.56
4375.0,-18469.31194945616,2064.7199999999993,2788.0,1108.8632420624288,-19578.17519151859,177218037.79482278,-165069073.68535334,20687.038433581016,4001.3399999999997,-1936.62
4400.0,-320400.400744917,92579.54,36726.0,37478.9936867162,-357879.3944316332,2295208886.7358203,-3320682247.7431726,395358.38811834936,132623.12999999998,-40043.590000000004
4425.0,-22254.22997737906,-1628.7299999999998,2544.0,191.52356447855593,-22445.75354185761,166635262.90049064,-185234321.08065924,22637.27710633617,665.98,-2294.71
4450.0,-95651.3839121593,23971.519999999997,12747.0,10568.640877179092,-106220.0247893384,729012958.6364441,-971587911.0572182,116788.66566651748,36031.5,-12059.98
4475.0,-17670.260918686407,8747.350000000002,2628.0,3173.9720376209107,-20844.232956307314,188647165.48143053,-181478803.2994769,24018.204993928226,10642.240000000002,-1894.89
4500.0,-771573.3063797451,223538.49,64425.0,98727.09923688383,-870300.4056166289,4280763785.40582,-8245898292.979971,969027.5048535127,324539.18,-101000.69
4525.0,-22617.725725287113,-1981.0400000000002,2478.0,90.58001133870681,-22708.30573662582,175846124.12302727,-181539957.01908842,22798.88574796453,285.13,-2266.17
4550.0,-81666.91833712597,-3943.37,7186.0,1959.8033986085395,-83626.72173573452,488971197.7092067,-740010190.5351629,85586.52513434306,6085.630000000001,-10029.0
4575.0,-23449.33574490189,-2263.09,2175.0,30.442045485983517,-23479.777790387874,160103789.08036867,-187822723.28839618,23510.219835873857,94.74000000000001,-2357.83
4600.0,-386026.3070877894,184724.35,42715.0,76780.90922003995,-462807.21630782937,3138330724.951324,-4314911990.513701,539588.1255278693,234424.34000000003,-49699.99
4625.0,-47336.785548014705,-2334.4700000000003,4290.0,972.3054161575467,-48309.090964172254,323420157.8173546,-399508320.37633884,49281.396380329796,2841.8,-5176.27
4650.0,-111153.6108481272,4116.420000000002,8661.0,5520.34016615194,-116673.95101427914,702352470.6015524,-974441917.9040505,122194.29118043107,16172.84,-12056.419999999998
4675.0,-49233.06855666259,961.8799999999999,3522.0,2279.2763107866213,-51512.34486744922,279984210.02090436,-436041370.9714267,53791.62117823584,6525.579999999999,-5563.7
4700.0,-450171.2002361984,175654.03000000003,31629.0,83602.96553495174,-533774.1657711501,2463599337.09258,-5057366484.620936,617377.1313061019,236699.09000000003,-61045.06
4725.0,-42060.78093355715,4109.039999999998,3353.0,3156.665826960931,-45217.44676051808,279511929.78887117,-379958547.21049964,48374.112587479016,8769.409999999998,-4660.37
4750.0,-258893.328475871,-19737.29,18464.0,1943.2237564474444,-260836.55223231847,1633254772.8490875,-2008477779.7826533,262779.77598876593,5281.46,-25018.75
4775.0,-82799.52448989674,-6097.08,6269.0,780.9348448956434,-83580.45933479238,556186376.4194105,-645815605.3554592,84361.39417968802,2066.04,-8163.12
4800.0,-670869.1048599203,191871.65000000002,68331.0,102016.22223425927,-772885.3270941796,5901998060.821407,-6556288655.199335,874901.5493284389,268048.34,-76176.69
4825.0,-53780.971317364965,-5191.8,3109.0,261.9637172467964,-54042.93503461176,281067197.3376695,-435044229.6183319,54304.898751858556,662.5,-5854.3
4850.0,-256159.18244001223,18723.109999999997,16802.0,18669.821101834154,-274829.0035418464,1528446153.681647,-2256511639.3650875,293498.82464368053,47581.18,-28858.07
4875.0,-103615.85945065338,-6678.93,8032.0,1370.8081068105041,-104986.6675574639,808729611.0514178,-779682551.480159,106357.47566427439,3301.69,-9980.62
4900.0,-477512.7630308436,190675.67,31538.0,105062.8026478589,-582575.5656787024,2785342272.8358517,-5341477948.896213,687638.3683265614,254872.31,-64196.63999999999
4925.0,-91731.47057966802,-7827.58,5122.0,712.0163633154158,-92443.48694298344,488404461.33900124,-717041546.9073716,93155.50330629885,1683.1799999999998,-9510.76
