strike,net_gex,net_dex,total_oi,call_gex,put_gex,charm_exp,vanna_exp,gross_gex,call_dex,put_dex
-1.0,-407516585.50702584,127053033.62999997,14111029.0,7411.98,20541.0,,,,,
1400.0,-2208.184193155769,-387.8,5540.0,0.0,-2208.184193155769,25267240.278185714,-29831878.08957727,2208.184193155769,0.0,-387.8
1600.0,-9453.176962969477,-1738.8600000000001,12060.0,0.0,-9453.176962969477,73901963.18009378,-135325758.17335168,9453.176962969477,0.0,-1738.8600000000001
1800.0,-9069.826411989918,-1521.41,9655.0,0.0,-9069.826411989918,76220275.0612523,-121330942.18915996,9069.826411989918,0.0,-1521.41
2000.0,-22211.370285198584,-3546.98,18493.0,0.0,-22211.370285198584,183181946.38781127,-284768426.2998363,22211.370285198584,0.0,-3546.98
2200.0,-31693.856522148213,290322.26,23293.0,23.013922047684428,-31716.870444195898,280624343.1655204,-393931284.4989208,31739.884366243583,295200.0,-4877.74
2400.0,-48506.096681611074,-7375.679999999999,26199.0,0.0,-48506.096681611074,374784981.81782466,-581568696.109359,48506.096681611074,0.0,-7375.679999999999
2500.0,-1644.8472813471064,-106.24,10624.0,0.0,-1644.8472813471064,82280178.75836274,-11331534.191336222,1644.8472813471064,0.0,-106.24
2600.0,-28707.212603350752,3673.2800000000007,13285.0,2.6862834519942993,-28709.898886802745,227058313.1884388,-328820208.37410414,28712.58517025474,7800.0,-4126.719999999999
2700.0,-132782.7747328075,-17935.74,54543.0,0.019026635878658615,-132782.7937594434,1078485374.7902207,-1463703287.4775777,132782.81278607924,200.0,-18135.74
2800.0,-174996.29547419553,-23321.48,68023.0,0.07269835831747222,-174996.36817255383,1394857909.543408,-1916264914.4548085,174996.44087091216,400.0,-23721.48
2900.0,-16501.465399957244,835.6800000000001,7466.0,0.8153797596790793,-16502.280779716923,146872067.600137,-176601567.52687883,16503.0961594766,3000.0,-2164.3199999999997
3000.0,-142719.26498132173,-12499.789999999999,58085.0,2.1599363544790435,-142721.4249176762,1246176907.470151,-1501915915.5542216,142723.5848540307,6000.0,-18499.79
3100.0,-16969.967170257525,-2181.02,6166.0,0.0,-16969.967170257525,140422642.04728457,-177486834.59462288,16969.967170257525,0.0,-2181.02
3200.0,-85954.46584514545,-8485.529999999999,26043.0,0.30026052191937624,-85954.76610566735,651646091.2457144,-899617865.4381623,85955.06636618928,2700.0,-11185.529999999999
3300.0,-156340.85356674087,-20219.61,37243.0,0.0,-156340.85356674087,1086151130.1901045,-1611518692.3652675,156340.85356674087,0.0,-20219.61
3400.0,-130044.90355058432,-16266.5,32717.0,0.09342775251203617,-130044.99697833683,968346939.4107573,-1320437418.7088923,130045.09040608935,300.0,-16566.5
3450.0,-2809.000405989394,-236.45999999999998,1689.0,0.0,-2809.000405989394,49097157.10308432,-22239913.009368517,2809.000405989394,0.0,-236.45999999999998
3500.0,-432638.4402648858,-53426.48,80828.0,0.0,-432638.4402648858,2852963732.2482176,-4293960204.556859,432638.4402648858,0.0,-53426.48
3550.0,-1294.2431952042482,-105.92000000000002,662.0,0.0,-1294.2431952042482,21777820.338102926,-10093260.66683298,1294.2431952042482,0.0,-105.92000000000002
3600.0,-108236.48644249144,-12314.810000000001,24908.0,0.06495378796215946,-108236.5513962794,904369849.1764754,-1015558455.0819225,108236.61635006737,100.0,-12414.810000000001
3650.0,-1538.6145538750234,-123.83999999999999,688.0,0.0,-1538.6145538750234,24923405.91105347,-11864590.421149194,1538.6145538750234,0.0,-123.83999999999999
3700.0,-119332.015978364,-14096.59,21568.0,0.0,-119332.015978364,850914109.8917906,-1132926518.456763,119332.015978364,0.0,-14096.59
3750.0,-4382.62089563206,-325.08,2718.0,0.0,-4382.62089563206,93288724.23896238,-31120228.958181202,4382.62089563206,0.0,-325.08
3800.0,-314584.35119546024,-38893.32,47147.0,0.04962144418802452,-314584.40081690444,1932718543.5351527,-3057216798.2238007,314584.45043834863,200.0,-39093.32
3850.0,-39392.82470499864,-4448.62,6726.0,0.09575266557866179,-39392.920457664215,284513565.5116811,-368229069.7767785,39393.0162103298,200.0,-4648.62
3900.0,-88657.05274202857,-10070.89,14217.0,0.0,-88657.05274202857,657948021.0693357,-806576929.5984817,88657.05274202857,0.0,-10070.89
3950.0,-31398.192515021663,-3525.1899999999996,5288.0,0.0044915570092401115,-31398.197006578674,239950411.0204,-286642607.9307289,31398.201498135684,100.0,-3625.1899999999996
3975.0,-987.6280970588765,-76.72,274.0,0.0,-987.6280970588765,14078893.610326463,-7270698.358960755,987.6280970588765,0.0,-76.72
4000.0,-1047265.9530920389,-106213.34000000001,117921.0,8.22990116440099,-1047274.1829932033,6146900245.334502,-9498889700.490614,1047282.4128943676,13300.0,-119513.34000000001
