strike,net_gex,net_dex,total_oi,call_gex,put_gex,charm_exp,vanna_exp,gross_gex,call_dex,put_dex
-1.0,472174791.4936578,193888306.54000002,13652475.0,7537.43,19439.0,,,,,
800.0,-2242.603307732707,-397.43,37901.0,0.0,-2242.603307732707,34372027.467670694,-36236260.43951647,2242.603307732707,0.0,-397.43
1000.0,-5090.836084224738,-918.12,44685.0,0.0,-5090.836084224738,70404078.83124056,-78746788.13747835,5090.836084224738,0.0,-918.12
1200.0,-5275.702896423005,-869.2699999999999,26649.0,0.0,-5275.702896423005,64781514.75901666,-79640588.62652132,5275.702896423005,0.0,-869.2699999999999
1400.0,-6647.5443781016365,-1082.66,20780.0,0.0,-6647.5443781016365,71641862.4923762,-98752428.40425342,6647.5443781016365,0.0,-1082.66
1600.0,-9193.5520190707,-1457.1799999999998,20864.0,0.0,-9193.5520190707,96648190.36046301,-130907180.18899727,9193.5520190707,0.0,-1457.1799999999998
1800.0,-11533.917923624731,-1773.0500000000002,21882.0,0.0,-11533.917923624731,138592735.5863005,-157800061.07130435,11533.917923624731,0.0,-1773.0500000000002
2000.0,-46865.2353978096,-7044.69,74059.0,0.0,-46865.2353978096,590478217.3766128,-609348481.7160218,46865.2353978096,0.0,-7044.69
2200.0,-64080.37977531684,185739.83999999997,73247.0,1160.9298634636414,-65241.30963878048,728269853.4998384,-840148861.8669021,66402.23950224412,195063.36,-9323.52
2300.0,-1404.213236932301,-135.15,4505.0,0.0,-1404.213236932301,28980250.46342358,-14533303.646694431,1404.213236932301,0.0,-135.15
2400.0,-55279.860726162384,-8110.67,40194.0,0.0,-55279.860726162384,465663174.9529897,-701938481.2044202,55279.860726162384,0.0,-8110.67
2500.0,-72759.2282822238,-9820.970000000001,78547.0,0.0,-72759.2282822238,928658000.4352443,-858993557.2740972,72759.2282822238,0.0,-9820.970000000001
2600.0,-41311.03174001221,-199.09000000000043,35077.0,58.98306489713938,-41370.01480490935,443369901.00007,-482321208.9146504,41428.99786980649,5093.28,-5292.37
2700.0,-120833.87516920654,-16462.14,60227.0,0.0,-120833.87516920654,958434334.8078189,-1443845732.6829603,120833.87516920654,0.0,-16462.14
2800.0,-156746.9084529452,-20437.63,75159.0,22.36586536912339,-156769.27431831433,1238544494.8071773,-1856621443.25493,156791.64018368346,896.88,-21334.510000000002
2900.0,-15743.028242475699,988.0100000000001,10167.0,48.59278537360359,-15791.621027849304,171680361.87777787,-178715643.62568575,15840.213813222907,2994.6,-2006.59
3000.0,-128472.77105780842,10410.82,65993.0,1039.4713362106709,-129512.2423940191,1283762280.8879914,-1470091123.6693199,130551.71373022976,27056.54,-16645.72
3100.0,-19599.418547780762,-2417.8599999999997,10055.0,0.0,-19599.418547780762,196457348.69810006,-215126754.08690622,19599.418547780762,0.0,-2417.8599999999997
3200.0,-89123.55940996672,-5769.250000000001,33504.0,193.79335339537204,-89317.3527633621,726840202.8309782,-997472013.8860637,89511.14611675747,5676.23,-11445.480000000001
3300.0,-144047.44598142183,-18564.739999999998,43276.0,0.0,-144047.44598142183,1037510477.1825347,-1609090454.8124106,144047.44598142183,0.0,-18564.739999999998
3400.0,-95656.80250707775,-10268.49,30185.0,86.00625917739981,-95742.80876625516,762300653.0207504,-1035284566.5051911,95828.81502543256,1589.28,-11857.77
3450.0,-3115.2047634573796,-270.24,1689.0,0.0,-3115.2047634573796,42475370.96778619,-28170198.221517053,3115.2047634573796,0.0,-270.24
3500.0,-371495.16286133026,-46227.82,80849.0,0.0,-371495.16286133026,2363861527.68601,-4008709102.266366,371495.16286133026,0.0,-46227.82
3550.0,-1409.9333280479411,-119.87999999999998,666.0,0.0,-1409.9333280479411,18524416.927446987,-12595911.917161688,1409.9333280479411,0.0,-119.87999999999998
3600.0,-90259.46140448733,-10198.38,25876.0,9.852616842524741,-90269.31402132986,755760083.7982538,-922600101.6747133,90279.16663817238,198.9,-10397.28
3650.0,-2153.7127397442237,-165.32,2752.0,0.0,-2153.7127397442237,64124004.88049864,-16910671.514309093,2153.7127397442237,0.0,-165.32
3700.0,-93952.33134800624,-11107.8,19328.0,6.7292219147194725,-93959.06056992096,630368390.4149289,-973799255.2976459,93965.78979183568,99.22,-11207.019999999999
3750.0,-4622.554042293367,-350.07,3735.0,0.0,-4622.554042293367,98970011.86518964,-37104246.1577999,4622.554042293367,0.0,-350.07
3800.0,-268978.2106204402,-34233.13,46363.0,4.12222912519252,-268982.33284956537,1544280444.8581219,-2855583665.0250216,268986.45507869055,99.62,-34332.75
3850.0,-32424.021811341696,-3885.35,6477.0,0.0,-32424.021811341696,229467447.77260035,-331716147.69233465,32424.021811341696,0.0,-3885.35
3900.0,-103669.2170993082,-10728.44,28171.0,0.0,-103669.2170993082,1009782579.0400649,-971995872.3970217,103669.2170993082,0.0,-10728.44
3950.0,-30234.703815105655,-3656.0299999999997,5751.0,0.0,-30234.703815105655,212981640.06839794,-307167985.4091442,30234.703815105655,0.0,-3656.0299999999997
3975.0,-1017.202808280894,-84.94,274.0,0.0,-1017.202808280894,11363502.254038418,-8626723.016564421,1017.202808280894,0.0,-84.94
4000.0,-937062.0179702153,228586.84000000003,128777.0,28929.894802623912,-965991.9127728392,6411436164.283119,-9755606681.913761,994921.8075754631,339992.03,-111405.18999999999
4025.0,-2103.5116130444403,-169.60000000000002,530.0,0.0,-2103.5116130444403,23039735.68882439,-17719616.132446345,2103.5116130444403,0.0,-169.60000000000002
4050.0,-53721.57947017946,-5809.27,7581.0,14.851299075179012,-53736.430769254635,322161018.0609573,-531588808.3996462,53751.28206832982,398.8,-6208.07
4075.0,-1732.3496352228624,-139.05999999999997,409.0,0.0,-1732.3496352228624,18601191.349497695,-14498265.57399842,1732.3496352228624,0.0,-139.05999999999997
4100.0,-132351.17483902638,-15183.199999999999,17433.0,10.55267695821061,-132361.7275159846,757011254.5791419,-1311342413.659005,132372.2801929428,299.18,-15482.38
4125.0,-17011.164358563343,-1911.6,1790.0,0.0,-17011.164358563343,86227783.16055486,-165942343.83308804,17011.164358563343,0.0,-1911.6
4150.0,-63077.67405060763,-7439.5599999999995,10049.0,0.0,-63077.67405060763,414604264.5401395,-621497333.7478008,63077.67405060763,0.0,-7439.5599999999995
4175.0,-7292.147921637851,-757.6999999999999,919.0,0.0,-7292.147921637851,45688560.8639017,-68113181.56105755,7292.147921637851,0.0,-757.6999999999999
4200.0,-205694.97534897306,-20119.03,33934.0,83.07883059508232,-205778.05417956816,1551047259.024328,-1919317495.2229393,205861.13301016323,1792.89,-21911.920000000002
4225.0,-5203.32809492341,-527.14,1469.0,0.0,-5203.32809492341,59144495.665496565,-46725434.29790842,5203.32809492341,0.0,-527.14
4250.0,-68783.1682939976,-35.70999999999958,10363.0,554.0826700554476,-69337.25096405305,476264441.54793817,-662339167.6268649,69891.3336341085,7649.049999999999,-7684.759999999999
4275.0,-12404.930285577035,-1027.29,1868.0,3.595366387863801,-12408.525651964897,86247409.95432262,-115549481.88913566,12412.121018352762,299.82,-1327.1100000000001
4300.0,-191636.86534674853,160736.51,24504.0,2325.4150893211313,-193962.28043606968,1177969700.6487494,-1853045567.4986925,196287.6955253908,181761.3,-21024.79
4325.0,-10348.15916211281,-850.06,1705.0,4.010423110470798,-10352.16958522328,80886052.96332344,-93550842.84416842,10356.180008333751,199.76,-1049.82
4350.0,-62417.211211021684,-3944.92,6438.0,116.12772656146998,-62533.33893758316,329375121.2181152,-597916359.1191548,62649.466664144624,3192.0,-7136.92
4375.0,-13811.958366229597,2878.74,2788.0,151.91951992546677,-13963.877886155064,134194707.65466097,-122276804.99593934,14115.797406080532,4189.92,-1311.1799999999998
4400.0,-284521.0076969673,108766.42,39289.0,5599.240227153013,-290120.2479241203,2078396504.843645,-2688851924.756787,295719.4881512733,138715.38,-29948.960000000003
4425.0,-16314.559802715485,-882.9899999999999,2557.0,34.84167188434076,-16349.401474599825,132603144.94472507,-143001057.24016288,16384.243146484165,697.48,-1580.4699999999998
4450.0,-82166.77916673421,29165.059999999998,8793.0,1443.0290800103514,-83609.80824674456,487803266.5349523,-778721547.4829011,85052.83732675492,38105.81,-8940.75
4475.0,-13356.334926696183,9972.78,2689.0,713.4803062675129,-14069.815232963696,147154310.7460554,-122214084.5208472,14783.295539231209,11146.24,-1173.46
4500.0,-675965.5714639574,266674.68,63877.0,23851.169386298126,-699816.7408502556,3751971330.4528985,-6645832010.813596,723667.9102365538,341153.93,-74479.25000000001
4525.0,-16138.377235180593,-1242.4999999999998,2483.0,28.24045131378928,-16166.61768649438,133818133.77786687,-138306084.84123242,16194.858137808169,297.65,-1540.1499999999999
4550.0,-65783.00985326487,-1167.8700000000003,6928.0,748.3286406556771,-66531.33849392054,386030588.8601562,-624411305.2818606,67279.66713457623,6534.36,-7702.2300000000005
4575.0,-16767.343725793013,-1488.4499999999998,2110.0,8.830150149719556,-16776.17387594273,123177596.12890819,-142743465.6137995,16785.00402609245,99.3,-1587.7499999999998
4600.0,-307507.22633498075,209903.91999999995,43516.0,23199.975441954844,-330707.2017769356,2618724596.689091,-3155255390.444687,353907.17721889046,243734.33999999997,-33830.42
4625.0,-35878.318170801824,-782.77,4291.0,344.43797227487426,-36222.7561430767,240312381.00531232,-320611697.6201648,36567.19411535157,2969.9,-3752.67
4650.0,-87965.69749921498,8175.290000000001,8631.0,1810.9247065048924,-89776.62220571986,567534629.6908963,-788026648.1026258,91587.54691222476,16952.239999999998,-8776.95
4675.0,-39310.209015166445,2770.25,3536.0,758.5189569564473,-40068.72797212289,236124597.3945309,-354937293.2136055,40827.24692907934,6838.5199999999995,-4068.27
4700.0,-421508.8572972802,198470.1,33491.0,29638.741500214976,-451147.5987974952,2204703012.534643,-4307217772.699874,480786.34029771015,245918.41999999998,-47448.32000000001
4725.0,-33074.43973257142,5857.489999999999,3415.0,1163.4978959238433,-34237.93762849527,229337767.65248033,-301717450.9424695,35401.43552441911,9201.99,-3344.5
4750.0,-193229.55976065845,-11904.889999999998,19252.0,682.8435009737723,-193912.40326163222,1407804630.3338883,-1571111012.009085,194595.24676260602,5042.040000000001,-16946.93
4775.0,-60597.120941214715,-3504.9599999999996,6323.0,369.9505338149948,-60967.07147502971,438228715.75817215,-503763693.6305952,61337.0220088447,2164.5,-5669.459999999999
4800.0,-533989.894907141,227870.38999999998,67488.0,38165.54850686042,-572155.4434140014,4515426767.8097925,-5054999257.918766,610320.9919208618,281016.51,-53146.119999999995
4825.0,-43249.395757436294,-4194.4,3156.0,24.02032140130072,-43273.416078837596,224725316.45498294,-369012307.7788883,43297.4364002389,198.18,-4392.58
4850.0,-206639.22916607605,29258.42,16196.0,4767.774351051247,-211407.0035171273,1183764438.3801303,-1811634046.651331,216174.77786817856,50079.66,-20821.239999999998
4875.0,-72180.55855237502,-2347.1999999999994,7990.0,678.2112867632923,-72858.76983913832,580992534.1625217,-589626160.1768001,73536.9811259016,4446.71,-6793.91
4900.0,-436131.0448206335,218915.15000000002,31387.0,47045.84111083671,-483176.8859314702,2338343727.0014453,-4569597572.649083,530222.7270423069,268522.33,-49607.18
4925.0,-68164.29738191293,-4694.5,5214.0,350.81516237116585,-68515.11254428409,402817338.98454136,-559638323.8402147,68865.92770665526,1766.69,-6461.19
4950.0,-111860.7857344402,-2943.4300000000003,7530.0,1559.9817661845868,-113420.76750062479,608052081.0227202,-943490651.3571278,114980.74926680938,8060.98,-11004.41
4975.0,-84414.28940073056,-3922.34,8739.0,827.0313936713133,-85241.32079440186,613900393.2962484,-689922731.8901018,86068.35218807319,4125.35,-8047.6900000000005
