strike,net_gex,net_dex,total_oi,call_gex,put_gex,charm_exp,vanna_exp,gross_gex,call_dex,put_dex
-1.0,132366351.86795986,233528852.75,13606023.0,7777.21,19695.0,,,,,
1200.0,-510.15152757422715,-83.84,2096.0,0.0,-510.15152757422715,4918600.903557747,-8742794.457780663,510.15152757422715,0.0,-83.84
1400.0,-2287.0700614376274,-390.0799999999999,6405.0,0.0,-2287.0700614376274,22712116.238112547,-36235940.27013996,2287.0700614376274,0.0,-390.0799999999999
1600.0,-5148.756579318481,-929.48,9298.0,0.0,-5148.756579318481,44610400.711445846,-80514796.7395772,5148.756579318481,0.0,-929.48
1800.0,-6666.982051175366,-1105.09,11453.0,0.0,-6666.982051175366,66615696.87565987,-96553620.85835728,6666.982051175366,0.0,-1105.09
2000.0,-15326.643185544219,-1942.5100000000002,20713.0,0.0012276630531152727,-15326.644413207272,152899103.9923219,-212261879.03402254,15326.645640870325,400.0,-2342.51
2200.0,-24385.388614069794,291595.44,39174.0,1.163391502590801,-24386.552005572386,245842786.6409874,-320662007.5653491,24387.715397074975,295200.0,-3604.5599999999995
2300.0,-274.7849554227638,-45.07000000000001,4507.0,0.0,-274.7849554227638,14151926.92569458,-2260001.855772297,274.7849554227638,0.0,-45.07000000000001
2400.0,-28845.89126006852,-4045.5300000000007,29365.0,0.0,-28845.89126006852,287190162.40439105,-371234533.2750097,28845.89126006852,0.0,-4045.5300000000007
2500.0,-1278.3518638126982,-236.72000000000003,23672.0,0.0,-1278.3518638126982,79579713.10411629,-9989557.379654113,1278.3518638126982,0.0,-236.72000000000003
2600.0,-10611.337584616218,6324.89,10240.0,0.05153918383816065,-10611.389123800056,94348324.63014047,-137423212.2606629,10611.440662983894,7900.0,-1575.11
2700.0,-16960.83680056735,-2097.64,14804.0,0.0014720081521440974,-16960.838272575504,166030307.2735862,-208608929.28218678,16960.839744583656,200.0,-2297.64
2800.0,-52086.36953601346,-6609.98,33673.0,0.0040508780857777486,-52086.37358689155,457547132.73176706,-638965322.5926068,52086.377637769634,500.0,-7109.98
2900.0,-6292.66531666276,2119.92,7527.0,3.241217342466886e-05,-6292.665349074934,63512049.221182145,-77384501.7928136,6292.665381487107,3000.0,-880.0799999999999
3000.0,-82082.71450763699,2669.27,58360.0,0.06814509077618729,-82082.78265272776,773525009.6348611,-963068861.379321,82082.85079781854,13300.0,-10630.73
3100.0,-9749.657063426162,-1243.31,6399.0,0.0,-9749.657063426162,87659666.22642781,-113851786.61831324,9749.657063426162,0.0,-1243.31
3200.0,-44344.82828535723,-2971.55,24780.0,0.0019663116229518044,-44344.83025166886,369840642.3747842,-516176062.0877428,44344.83221798048,2700.0,-5671.55
3300.0,-86112.97275499323,-10563.04,36755.0,0.0,-86112.97275499323,707645524.1864994,-976100360.9163717,86112.97275499323,0.0,-10563.04
3400.0,-69085.12993773536,-8454.66,32107.0,0.003967334053835308,-69085.13390506941,548470155.5455495,-788175653.3074671,69085.13787240347,300.0,-8754.66
3450.0,-310.0394069377927,-33.7,1685.0,0.0,-310.0394069377927,10772700.470225064,-2481996.925944697,310.0394069377927,0.0,-33.7
3500.0,-238525.54928071945,-28045.98,79777.0,0.0,-238525.54928071945,1893485257.7547078,-2616734903.252256,238525.54928071945,0.0,-28045.98
3550.0,-162.8540292868045,-13.16,658.0,0.0,-162.8540292868045,5457476.330435572,-1276079.8024515205,162.8540292868045,0.0,-13.16
3600.0,-59645.554135454106,-6603.82,27637.0,0.0005598120355537875,-59645.55469526614,546424124.2120408,-632213400.4147594,59645.55525507818,200.0,-6803.82
3650.0,-217.55183240204266,-20.639999999999997,688.0,0.0,-217.55183240204266,7031183.700808043,-1675149.6045830892,217.55183240204266,0.0,-20.639999999999997
3700.0,-85820.45730733278,-10102.37,25652.0,0.0,-85820.45730733278,625923475.6685922,-927635325.2228712,85820.45730733278,0.0,-10102.37
3750.0,-375.3327529572223,-47.629999999999995,2663.0,0.0,-375.3327529572223,16078622.0991151,-2805401.55367193,375.3327529572223,0.0,-47.629999999999995
3800.0,-178758.82088228557,-21956.389999999996,46739.0,0.0004461323861336301,-178758.82132841795,1188295037.6454384,-1959938622.633858,178758.82177455034,100.0,-22056.389999999996
3850.0,-20890.312447716104,-2516.04,9030.0,0.0,-20890.312447716104,148670814.580556,-224466455.0010988,20890.312447716104,0.0,-2516.04
3900.0,-47556.62258439513,-5491.72,28743.0,0.0,-47556.62258439513,510897695.57528406,-485968608.98418635,47556.62258439513,0.0,-5491.72
3950.0,-15684.681597126333,-1862.22,5717.0,0.0,-15684.681597126333,106776590.11279605,-166567983.89401525,15684.681597126333,0.0,-1862.22
3975.0,-125.06411093412653,-8.219999999999999,274.0,0.0,-125.06411093412653,3593256.4119939744,-947208.5384662293,125.06411093412653,0.0,-8.219999999999999
