strike,net_gex,net_dex,total_oi,call_gex,put_gex,charm_exp,vanna_exp,gross_gex,call_dex,put_dex
-1.0,88475112.7651801,226050885.64,14082285.0,7728.2,21141.0,,,,,
1000.0,-1466.4495424588779,-279.8,13990.0,0.0,-1466.4495424588779,24061996.14869731,-21878902.593915254,1466.4495424588779,0.0,-279.8
1200.0,-1192.36188073997,-222.08999999999997,7403.0,0.0,-1192.36188073997,17881315.458417945,-17415704.309948545,1192.36188073997,0.0,-222.08999999999997
1400.0,-1617.0784163299197,-254.16000000000003,6354.0,0.0,-1617.0784163299197,22265008.84896042,-22894552.845446583,1617.0784163299197,0.0,-254.16000000000003
1600.0,-6868.012888637384,-1200.58,12577.0,0.0,-6868.012888637384,63338248.575552255,-103875502.99748968,6868.012888637384,0.0,-1200.58
1800.0,-7726.9537674484745,-819.4599999999999,11755.0,0.010465403392781517,-7726.964232851868,76427519.0366251,-110008984.0792825,7726.97469825526,400.0,-1219.46
2000.0,-17707.16080446487,90043.46,21913.0,18.984925451673902,-17726.145729916545,185331537.8592308,-241935612.5433786,17745.13065536822,92800.0,-2756.54
2200.0,-28062.81308149323,380634.54000000004,34240.0,52.42263833425858,-28115.23571982749,375049961.22599435,-364951041.6925836,28167.658358161752,384700.0,-4065.4599999999996
2300.0,-550.4684213271129,1754.93,4525.0,0.19315168377670894,-550.6615730108896,23740252.001564763,-4612456.0015675165,550.8547246946663,1800.0,-45.07000000000001
2400.0,-33445.424495729516,-4739.15,29357.0,0.0,-33445.424495729516,342880803.1949492,-422998563.80518883,33445.424495729516,0.0,-4739.15
2500.0,-2904.2695167201514,-236.72000000000003,23672.0,0.0,-2904.2695167201514,243963783.42934906,-19833130.92543929,2904.2695167201514,0.0,-236.72000000000003
2600.0,-21947.92605379751,5251.84,17847.0,64.16468798814499,-22012.090741785654,237912307.77139556,-269691523.86968374,22076.2554297738,8192.3,-2940.46
2700.0,-84807.91014826176,-10235.66,58740.0,2.6192015800790682,-84810.52934984185,886300756.6622341,-989192780.4122946,84813.14855142192,299.70000000000005,-10535.36
2800.0,-98942.02091142803,-12181.519999999999,57534.0,4.246066635135904,-98946.26697806317,913923157.3490247,-1172087733.4846194,98950.51304469831,699.52,-12881.039999999999
2900.0,-27203.712594590652,-379.2299999999999,17994.0,44.28421251975128,-27247.996807110405,288684251.7924514,-312214611.8063197,27292.281019630154,2995.2,-3374.43
3000.0,-102462.01398313072,4161.08,68498.0,96.09374438617728,-102558.1077275169,1089582418.5973783,-1169967223.4525588,102654.20147190307,16789.739999999998,-12628.66
3100.0,-12792.375101309557,-1542.6,8278.0,0.0,-12792.375101309557,146517734.36888063,-142980989.6084975,12792.375101309557,0.0,-1542.6
3200.0,-55456.754465070124,7518.69,28758.0,658.1793631695379,-56114.933828239664,572596978.0292418,-638336384.7875054,56773.1131914092,14405.95,-6887.26
3300.0,-99922.63279309428,-11953.030000000002,37669.0,0.0,-99922.63279309428,897430779.2888825,-1107894511.0660822,99922.63279309428,0.0,-11953.030000000002
3400.0,-80802.21830456657,28188.429999999997,32480.0,8.12554470206033,-80810.34384926864,747183765.7786354,-899763294.7600552,80818.46939397069,38000.0,-9811.57
3450.0,-829.243513886675,-50.55,1685.0,0.0,-829.243513886675,23763900.28700616,-6526859.378867669,829.243513886675,0.0,-50.55
3500.0,-280270.46187947213,-24584.69,82059.0,3.559681878424624,-280274.02156135056,2246709313.443701,-3024305283.657359,280277.5812432289,7900.0,-32484.69
3550.0,-346.09043730210095,-19.74,658.0,0.0,-346.09043730210095,9577060.52436787,-2723032.717687068,346.09043730210095,0.0,-19.74
3600.0,-67801.00683592842,-7080.1900000000005,26150.0,5.2655547432783925,-67806.2723906717,672849845.4505411,-702612893.3726333,67811.53794541498,299.52,-7379.71
3650.0,-386.8502536544372,-27.52,688.0,0.0,-386.8502536544372,10333502.401414001,-3042368.665146092,386.8502536544372,0.0,-27.52
3700.0,-96391.83170486678,-10895.35,25682.0,0.04587585067316841,-96391.87758071745,759888721.8003069,-1018958357.0066023,96391.92345656813,100.0,-10995.35
3750.0,-1139.254891888616,-68.63,2663.0,0.0,-1139.254891888616,57342881.649077944,-7520225.923362533,1139.254891888616,0.0,-68.63
3800.0,-206165.60112330597,-24110.859999999997,48444.0,3.039854747520129,-206168.6409780535,1426779262.6739922,-2216355321.61278,206171.680832801,499.74,-24610.6
3850.0,-25973.24517678353,-2505.01,9424.0,0.1553140294022343,-25973.400490812932,276346641.6561557,-266683699.96555316,25973.555804842337,400.0,-2905.01
3900.0,-59886.770538684206,-6255.160000000001,29666.0,0.0,-59886.770538684206,653751736.8205495,-593723065.2633069,59886.770538684206,0.0,-6255.160000000001
3950.0,-19049.149879559674,-2027.1399999999999,5897.0,0.0268047642053566,-19049.17668432388,183233452.54763594,-194205068.5473988,19049.203489088086,100.0,-2127.14
3975.0,-265.4251366055575,-16.439999999999998,274.0,0.0,-265.4251366055575,6288087.426760474,-2006176.9742752507,265.4251366055575,0.0,-16.439999999999998
4000.0,-682369.638616772,-55430.51,121710.0,174.47437377696312,-682544.1129905491,4879899275.529979,-6800356041.886553,682718.5873643259,16486.08,-71916.59
4025.0,-657.879422543337,-37.019999999999996,617.0,0.0,-657.879422543337,15292225.070523147,-4933016.657787099,657.879422543337,0.0,-37.019999999999996
4050.0,-36981.29613087449,-2021.74,7551.0,0.8927124990261065,-36982.18884337352,285456952.16882014,-367885633.39540625,36983.08155587255,1900.0,-3921.74
