strike,net_gex,net_dex,total_oi,call_gex,put_gex,charm_exp,vanna_exp,gross_gex,call_dex,put_dex
-1.0,-252073424.4571956,144013064.66,13463753.0,7474.64,20546.0,,,,,
1200.0,-1563.843384333213,-275.44,6886.0,0.0,-1563.843384333213,19376714.46865087,-22623410.43633224,1563.843384333213,0.0,-275.44
1400.0,-3632.0168449790253,-652.46,8667.0,0.0,-3632.0168449790253,34561490.667029604,-53912466.364525795,3632.0168449790253,0.0,-652.46
1600.0,-8424.807954880202,-1499.29,12072.0,0.0,-8424.807954880202,65443060.30353602,-125218802.00526832,8424.807954880202,0.0,-1499.29
1800.0,-7553.9759922632065,-1241.89,9204.0,0.0,-7553.9759922632065,63158844.39777165,-105200694.26290503,7553.9759922632065,0.0,-1241.89
2000.0,-18841.86796065572,-1379.3100000000002,17705.0,0.2164599989598606,-18842.08442065468,155186244.68459755,-250845747.708882,18842.300880653638,1600.0,-2979.31
2200.0,-27938.024699839887,-4188.06,19930.0,0.0,-27938.024699839887,217278017.67404735,-360581608.269393,27938.024699839887,0.0,-4188.06
2400.0,-52163.288243645235,-7734.02,31608.0,0.0,-52163.288243645235,412142721.8589724,-642992908.1221749,52163.288243645235,0.0,-7734.02
2500.0,-66117.54887193903,-9066.119999999999,49580.0,0.0,-66117.54887193903,633266017.8035537,-763360641.4616475,66117.54887193903,0.0,-9066.119999999999
2600.0,-25815.63152034574,4204.49,13162.0,2.001393770862408,-25817.632914116602,202393676.67516232,-306599937.6565654,25819.634307887467,7800.0,-3595.51
2700.0,-122385.2146860162,-16284.179999999998,58368.0,0.021836933553875972,-122385.23652294975,1015832071.0314395,-1394613425.1324682,122385.25835988332,200.0,-16484.179999999997
2800.0,-161769.6331946448,-21032.140000000003,71787.0,0.13655169406374704,-161769.76974633886,1309750545.2425816,-1832850700.3213098,161769.9062980329,500.0,-21532.140000000003
2900.0,-16038.286359348547,937.78,7963.0,0.4495271517014463,-16038.735886500248,143746768.65384918,-176803291.13074994,16039.18541365195,3000.0,-2062.2200000000003
3000.0,-137519.0930317963,-11600.119999999999,61369.0,2.219139599120709,-137521.31217139543,1220547239.7905655,-1489329549.843299,137523.53131099456,5800.0,-17400.12
3100.0,-19233.148127162254,-2375.5099999999998,8036.0,0.0,-19233.148127162254,171940818.83823544,-203493134.9446704,19233.148127162254,0.0,-2375.5099999999998
3200.0,-86757.19209775081,-8325.02,29968.0,1.2427369284221805,-86758.43483467924,702008410.6864873,-924646959.030572,86759.67757160767,2700.0,-11025.02
3300.0,-147495.30572053583,-18883.46,34631.0,0.0,-147495.30572053583,971268844.4131944,-1575361827.1874237,147495.30572053583,0.0,-18883.46
3400.0,-122778.57258220174,-15271.35,29958.0,0.09475577253864753,-122778.66733797429,860844740.0810224,-1291498768.78089,122778.76209374682,300.0,-15571.35
3450.0,-2666.1385684511015,-219.44,1688.0,0.0,-2666.1385684511015,44234198.033032276,-22135194.16063224,2666.1385684511015,0.0,-219.44
3500.0,-395687.4142699236,-48616.119999999995,76714.0,0.0,-395687.4142699236,2549408609.199,-4058990023.410793,395687.4142699236,0.0,-48616.119999999995
3550.0,-1239.7690134141112,-99.9,666.0,0.0,-1239.7690134141112,19807677.457372468,-10135281.644409074,1239.7690134141112,0.0,-99.9
3600.0,-97544.33191792197,-10926.61,21747.0,0.10976584199695308,-97544.44168376397,757526846.9290664,-953129227.3702117,97544.55144960596,300.0,-11226.609999999999
3650.0,-1489.4387953406206,-116.96,688.0,0.0,-1489.4387953406206,22910443.92218962,-12008132.91885673,1489.4387953406206,0.0,-116.96
3700.0,-109919.4291939641,-12996.470000000001,19338.0,0.0,-109919.4291939641,732691555.5815288,-1083408463.638165,109919.4291939641,0.0,-12996.470000000001
3750.0,-3545.7306608400067,-264.21000000000004,1923.0,0.0,-3545.7306608400067,64389891.719834015,-27052646.467277233,3545.7306608400067,0.0,-264.21000000000004
3800.0,-295174.49396765896,-36615.450000000004,46995.0,0.0030289608224218314,-295174.4969966198,1800595812.5383162,-2958562049.6515803,295174.50002558064,100.0,-36715.450000000004
3850.0,-35214.49582294727,-4250.3,5148.0,0.0,-35214.49582294727,213218510.650194,-345452999.1927946,35214.49582294727,0.0,-4250.3
3900.0,-103780.06592222447,-10652.109999999999,25982.0,0.0,-103780.06592222447,1063577291.9373142,-919396776.5269566,103780.06592222447,0.0,-10652.109999999999
3950.0,-29165.778626954798,-3429.9100000000003,3742.0,0.0399013496802023,-29165.818528304477,166710708.6757268,-283742211.4328046,29165.85842965416,100.0,-3529.9100000000003
3975.0,-952.297048058043,-73.98,274.0,0.0,-952.297048058043,12907034.792500746,-7333761.215725684,952.297048058043,0.0,-73.98
4000.0,-988435.9171993842,188046.34,119394.0,234.84700239276447,-988670.7642017768,5683070086.584028,-9282210201.600498,988905.6112041697,300193.1,-112146.76
4025.0,-2310.799562473409,-178.92999999999998,617.0,0.0,-2310.799562473409,30698007.26069855,-17656077.16263461,2310.799562473409,0.0,-178.92999999999998
4050.0,-57074.934836946006,-6637.889999999999,5988.0,0.0,-57074.934836946006,302707721.9772378,-539620799.2397962,57074.934836946006,0.0,-6637.889999999999
4075.0,-1631.0381091433476,-122.7,409.0,0.0,-1631.0381091433476,21238263.526892267,-12390191.557241635,1631.0381091433476,0.0,-122.7
4100.0,-153022.55136527724,-17002.07,19503.0,32.88231797672243,-153055.43368325397,989832031.483558,-1408157223.13119,153088.31600123068,195.2,-17197.27
4125.0,-17699.473877544726,-1963.8600000000001,1762.0,0.0,-17699.473877544726,96514104.98588423,-162107918.85986218,17699.473877544726,0.0,-1963.8600000000001
4150.0,-65766.14843137129,-7673.7699999999995,6838.0,0.1666095843817843,-65766.31504095567,347670550.45035,-622177848.868806,65766.48165054005,200.0,-7873.7699999999995
4175.0,-7476.477899762951,-763.95,917.0,0.0,-7476.477899762951,52363612.073216215,-65154154.34796734,7476.477899762951,0.0,-763.95
4200.0,-235691.7556354413,-22915.719999999998,28537.0,1.2662614981169218,-235693.02189693943,1558858043.4806342,-2091364439.63455,235694.28815843756,2300.0,-25215.719999999998
4225.0,-4915.186913848463,-518.71,508.0,0.0,-4915.186913848463,30018979.02768717,-43351254.713830955,4915.186913848463,0.0,-518.71
4250.0,-70980.3542203967,-7884.16,8086.0,0.0,-70980.3542203967,457914652.65644264,-636768251.2167519,70980.3542203967,0.0,-7884.16
4275.0,-12617.73873998079,-1053.47,1144.0,0.2756982850410346,-12618.01443826583,69911065.62331598,-111642719.95455092,12618.290136550871,300.0,-1353.47
4300.0,-207565.06836763228,-20081.54,20324.0,1.6306063313107764,-207566.6989739636,1234028644.9708235,-1829738169.3051229,207568.3295802949,2200.0,-22281.54
