strike,net_gex,net_dex,total_oi,call_gex,put_gex,charm_exp,vanna_exp,gross_gex,call_dex,put_dex
-1.0,-546366338.5613312,163192004.53999996,13195809.0,7652.86,20695.0,,,,,
1200.0,-1340.7733227181568,-185.16000000000003,8666.0,0.0,-1340.7733227181568,20885975.38403785,-19061401.84780204,1340.7733227181568,0.0,-185.16000000000003
1400.0,-2017.7233843457436,-285.93,7965.0,0.0,-2017.7233843457436,27264878.015242808,-28519243.27825328,2017.7233843457436,0.0,-285.93
1600.0,-8594.758285005802,-1428.3400000000001,16480.0,0.0,-8594.758285005802,82048185.91528697,-126820444.71767518,8594.758285005802,0.0,-1428.3400000000001
1800.0,-7417.935683815282,-598.0600000000001,11782.0,0.004504540382948862,-7417.940188355665,73973636.74791397,-103614311.78627303,7417.944692896048,600.0,-1198.06
2000.0,-17729.21762152492,90523.64,22819.0,8.504989210491784,-17737.72261073541,187084338.57395267,-238722789.02971315,17746.227599945905,93200.0,-2676.3599999999997
2200.0,-27129.58961687735,216430.82,29668.0,2.0339140176627803,-27131.623530895013,298518033.6230254,-347239322.903686,27133.657444912675,220300.0,-3869.1799999999994
2300.0,-413.9292536220019,1754.93,4525.0,0.41531512982626156,-414.34456875182815,26776120.432719517,-2870236.846290311,414.7598838816544,1800.0,-45.07000000000001
2400.0,-33119.21148972718,-4676.99,28695.0,0.0,-33119.21148972718,326127073.3604264,-411053968.3130909,33119.21148972718,0.0,-4676.99
2500.0,-1328.5058668107602,-25.940000000000012,12595.0,0.007947407305923224,-1328.513814218066,79290732.6090715,-9204734.223932136,1328.521761625372,100.0,-125.94000000000001
2600.0,-12153.39421853195,15864.080000000002,9358.0,0.27422810365563,-12153.668446635607,110577215.27227068,-152279738.27931157,12153.942674739263,17600.0,-1735.92
2700.0,-17864.51539627622,-2198.1800000000003,13795.0,0.015791523584322613,-17864.531187799803,181149329.96700823,-210123999.1705301,17864.546979323386,100.0,-2298.1800000000003
2800.0,-60926.419164171304,-7572.45,35064.0,0.13279299515000179,-60926.55195716645,539651901.1003509,-719614943.909116,60926.6847501616,400.0,-7972.45
2900.0,-8408.520924618357,1870.0,7306.0,1.049579764625153,-8409.570504382982,93405220.33465883,-99971504.24087262,8410.620084147607,3000.0,-1130.0
3000.0,-78227.6538289666,6166.999999999999,56712.0,1.6935362037272943,-78229.34736517032,863816371.5300024,-872614698.6394994,78231.04090137406,15600.0,-9433.0
3100.0,-11899.39657751029,-1414.02,7011.0,0.0,-11899.39657751029,120769497.99782194,-131045387.52578638,11899.39657751029,0.0,-1414.02
3200.0,-59358.5097218473,4094.1300000000006,27711.0,3.1466223227936796,-59361.65634417009,550827957.1524727,-651754145.8058598,59364.80296649288,11200.0,-7105.87
3300.0,-94364.05735799583,-10990.21,32471.0,0.0,-94364.05735799583,793683366.1079717,-1020326939.4535732,94364.05735799583,0.0,-10990.21
3400.0,-88658.4708904811,27578.34,35658.0,44.126879369348615,-88702.59776985044,810386833.074699,-947919893.8781956,88746.72464921979,37897.0,-10318.66
3450.0,-490.6178464772521,-36.160000000000004,1808.0,0.0,-490.6178464772521,21045646.251054887,-3306520.7650336246,490.6178464772521,0.0,-36.160000000000004
3500.0,-262286.5724499333,-21693.56,76396.0,1.433452188456103,-262288.0059021218,2129016131.7107801,-2742886019.477459,262289.4393543102,8000.0,-29693.559999999998
3550.0,-191.08978248077224,-13.16,658.0,0.0,-191.08978248077224,7911028.0929385545,-1287353.3898839809,191.08978248077224,0.0,-13.16
3600.0,-73711.93943593402,-7819.73,26716.0,0.004762501515597163,-73711.94419843554,696898981.6223524,-746198406.3944818,73711.94896093705,100.0,-7919.73
3650.0,-216.95381852415056,-13.96,698.0,0.0,-216.95381852415056,8665402.357119925,-1460956.6755192792,216.95381852415056,0.0,-13.96
3700.0,-93592.72141256796,-10478.58,23984.0,0.019176091013312878,-93592.74058865897,702868916.7045262,-964559475.772336,93592.75976475,100.0,-10578.58
3750.0,-757.741712841566,-45.52,2276.0,0.0,-757.741712841566,29187579.44041225,-5099792.181672281,757.741712841566,0.0,-45.52
3800.0,-188978.28229041476,-20977.85,48881.0,0.11782350010480784,-188978.40011391486,1486594352.4385676,-1932118487.0326679,188978.517937415,400.0,-21377.85
3850.0,-29081.266019844606,-2910.9300000000003,6920.0,0.17634828837074862,-29081.44236813298,204475986.94077322,-297558835.0543382,29081.618716421348,400.0,-3310.9300000000003
3900.0,-75247.21325037243,-8379.01,31012.0,0.0,-75247.21325037243,847938885.0339789,-746495964.547295,75247.21325037243,0.0,-8379.01
3950.0,-18091.173357498716,-1898.2599999999998,4213.0,0.015410924333252451,-18091.188768423046,137482401.80092925,-180305537.32916042,18091.20417934738,100.0,-1998.2599999999998
3975.0,-571.0052047856778,-30.119999999999997,1004.0,0.0,-571.0052047856778,20194468.536574535,-3692964.8173868135,571.0052047856778,0.0,-30.119999999999997
4000.0,-687088.6983989645,-52363.53,122710.0,6.368090517302033,-687095.0664894818,5074571347.345612,-6601276949.659091,687101.4345799992,18000.0,-70363.53
4025.0,-818.861365592784,-41.73,1391.0,0.0,-818.861365592784,28420656.79724715,-5294106.255634427,818.861365592784,0.0,-41.73
4050.0,-36022.697692289745,-3306.67,6663.0,0.31098129560508714,-36023.00867358535,266443696.77011684,-345649956.4542121,36023.31965488095,400.0,-3706.67
4075.0,-762.3413677934628,-43.760000000000005,1094.0,0.0,-762.3413677934628,25940911.388489075,-4856530.290278116,762.3413677934628,0.0,-43.760000000000005
4100.0,-103688.79704929622,-10845.529999999999,19050.0,0.10539464797970957,-103688.9024439442,736958515.2635857,-1009799459.4805672,103689.00783859218,300.0,-11145.53
4125.0,-11257.243176049782,-1077.48,2457.0,0.0,-11257.243176049782,96571936.46045342,-103375591.56853573,11257.243176049782,0.0,-1077.48
4150.0,-44733.574610366595,-4780.01,6217.0,0.1010631420265843,-44733.675673508624,267735000.5434105,-442447089.88065666,44733.77673665065,200.0,-4980.01
4175.0,-4361.833620715637,-384.96000000000004,1470.0,0.0,-4361.833620715637,51439064.13120256,-38032382.22857245,4361.833620715637,0.0,-384.96000000000004
4200.0,-133249.5736658351,357760.67,29813.0,7910.014879645421,-141159.58854548054,1210315977.7489564,-1407655838.2739654,149069.60342512594,371798.44,-14037.769999999999
4225.0,-3406.7211551020987,96.99999999999994,1144.0,0.374802079812504,-3407.095957181911,40446127.66981325,-29384343.484481905,3407.4707592617237,400.0,-303.00000000000006
4250.0,-33653.11374698597,202180.53,8096.0,9708.41738249807,-43361.53112948404,346992800.61222005,-533131251.99301463,53069.94851198211,206920.0,-4739.469999999999
4275.0,-7998.035752818004,11069.609999999999,1833.0,2.5974532631725493,-8000.6332060811765,75550663.5613243,-70762911.6702866,8003.230659344349,11800.0,-730.39
4300.0,-163941.25835195882,164643.79,23597.0,144.6701060700586,-164085.92845802885,1062425492.2377353,-1562495644.1133742,164230.59856409894,182000.0,-17356.21
4325.0,-6159.24907876603,-344.56,1586.0,0.08830323815482762,-6159.337382004185,64883102.562857546,-53015824.978818834,6159.42568524234,200.0,-544.56
4350.0,-50658.30963958672,-2646.79,6591.0,2.7413156388245876,-50661.050955225546,308833614.73480964,-485383433.37110597,50663.79227086437,2900.0,-5546.79
4375.0,-6987.914940847301,3586.7099999999996,1723.0,2.7757770582239387,-6990.690717905525,74287773.95970291,-59598438.939306095,6993.466494963749,4200.0,-613.29
4400.0,-231979.70550124484,113558.39,35020.0,40.71884867439967,-232020.42434991922,1759852936.080326,-2074805159.6498685,232061.14319859364,135600.0,-22041.609999999997
4425.0,-8625.788844982495,-73.77999999999997,1618.0,0.6177588630909409,-8626.406603845586,77174341.82221511,-74445391.95331687,8627.024362708677,700.0,-773.78
4450.0,-91594.99532757851,25578.81,10369.0,37.8240769081969,-91632.81940448671,552345042.1632029,-848775533.9327388,91670.64348139492,35100.0,-9521.19
4475.0,-6023.650762078672,10681.58,1965.0,12.386906475004084,-6036.037668553677,81553056.99395606,-49595479.637559816,6048.424575028681,11200.0,-518.42
4500.0,-504400.5647459325,-34539.13,56414.0,112.23233082332666,-504512.79707675584,3313097342.9999595,-4494943301.106313,504625.02940757916,14091.14,-48630.27
4525.0,-11700.600337793157,-919.7800000000001,2100.0,0.02178929977821097,-11700.622127092936,109409718.40309384,-98575752.84958257,11700.643916392715,100.0,-1019.7800000000001
4550.0,-59736.78142130222,-4324.65,5572.0,1.672887663036073,-59738.45430896526,318570694.70399755,-556370220.794323,59740.12719662829,2100.0,-6424.65
4575.0,-9535.911169695768,-708.7800000000001,1845.0,0.05003622156201478,-9535.96120591733,98558212.82131438,-78280559.23568326,9536.011242138893,100.0,-808.7800000000001
4600.0,-270045.38477574027,218119.65,34041.0,298.241513278436,-270343.6262890187,1959184038.315104,-2352832001.536484,270641.8678022972,243499.58,-25379.93
4625.0,-39136.62020846144,-2830.0899999999997,4005.0,0.30299129027459737,-39136.92319975172,243386647.6041765,-349080244.34724915,39137.22619104199,1100.0,-3930.0899999999997
4650.0,-80914.31514311855,17050.710000000003,11065.0,333.0518939968254,-81247.36703711539,675001898.8413793,-691351824.870718,81580.4189311122,24478.23,-7427.52
4675.0,-28135.77229250571,2143.7700000000004,3263.0,4.992870279445339,-28140.765162785152,203676888.56710914,-241684372.11962342,28145.758033064598,4800.0,-2656.23
4700.0,-466628.62243340944,539724.4,46461.0,24884.276933786456,-491512.89936719585,2991433089.9461393,-4569371015.3718,516397.17630098236,586791.59,-47067.189999999995
4725.0,-22207.299643674636,7214.089999999999,2501.0,12.154865357008783,-22219.454509031642,159237605.54212168,-189604360.31461442,22231.609374388652,9300.0,-2085.91
4750.0,-52836.71875591286,335330.05,13670.0,28447.2068448979,-81283.92560081076,815277729.5438454,-1012553466.7393703,109731.13244570866,342608.0,-7277.950000000001
4775.0,-29724.422691352796,-489.1200000000002,3441.0,52.52096500649394,-29776.94365635929,233981090.8735199,-247521886.83362734,29829.464621365783,2197.01,-2686.13
4800.0,-338601.297806968,236153.78,47725.0,363.17264352818853,-338964.4704504962,2676974323.1225443,-2823063131.6801133,339327.6430940244,266893.8,-30740.02
4825.0,-31923.163726038383,-2872.79,2924.0,0.13750613735660466,-31923.301232175738,210875471.51276284,-267961159.91840267,31923.438738313096,100.0,-2972.79
4850.0,-151377.1453842599,19425.41,12873.0,37.52719663991263,-151414.67258089982,943458138.7318743,-1271441808.4219928,151452.19977753973,33600.0,-14174.59
4875.0,-49341.908367595795,196.87999999999954,4238.0,129.06433284209248,-49470.97270043789,310408161.9407237,-420451046.8564181,49600.03703327998,4991.45,-4794.570000000001
4900.0,-349006.09384261916,-28921.849999999995,25006.0,77.69367219309787,-349083.78751481225,2032996442.2585075,-2881906620.3504877,349161.48118700535,2694.91,-31616.76
4925.0,-51707.656176568344,-2798.2,4212.0,92.8387780171947,-51800.49495458554,346931615.1621822,-420718946.06549156,51893.33373260273,1793.8000000000002,-4592.0
4950.0,-67169.03493594084,19156.54,5385.0,153.61093878483808,-67322.64587472567,401888801.0933256,-566254597.2049055,67476.25681351051,25690.8,-6534.259999999999
4975.0,-70934.0890722229,-2234.4799999999996,5032.0,212.63328170344775,-71146.72235392634,419370028.8573976,-584348735.8204882,71359.35563562979,4284.12,-6518.599999999999
5000.0,-2715747.7752926582,4433943.59,265179.0,587894.9476525445,-3303642.722945203,31313279063.244083,-29949076925.14572,3891537.670597747,4731041.01,-297097.42000000004
5025.0,-55892.53984379852,-2810.6899999999996,3720.0,18.447622302903522,-55910.98746610142,321903927.16684186,-456669819.62446314,55929.43508840432,2398.52,-5209.21
5050.0,-228817.21279109493,194.04999999999973,13649.0,467.6897428050963,-229284.90253390005,1218171553.162165,-1869279197.957014,229752.59227670514,21365.96,-21171.91
5075.0,-97900.66413828492,-5685.35,6738.0,37.44913554012851,-97938.11327382505,600105691.8060982,-791074788.3048815,97975.56240936517,3497.13,-9182.48
5100.0,-730631.854636116,267091.74,45592.0,854.3654262086634,-731486.2200623245,4032709781.3566074,-5844179606.554691,732340.5854885333,332875.73,-65783.98999999999
5125.0,-149588.15112855495,28047.85,11017.0,1314.3790113295317,-150902.53013988447,1064704705.6531438,-1157095813.9720507,152216.909151214,40400.11,-12352.26
5150.0,-218131.0376130001,21259.889999999996,16500.0,4875.578368600034,-223006.61598160016,1603965871.2480555,-1741491712.7273161,227882.19435020018,40200.0,-18940.11
5175.0,-88240.73534110085,-3716.4500000000007,6715.0,5.20620206984222,-88245.94154317069,691707402.4513689,-653772778.3790052,88251.14774524054,3400.0,-7116.450000000001
5200.0,-863504.5330825449,256966.91999999998,58869.0,1550.8092500689352,-865055.3423326139,5584103255.959965,-6661693833.955515,866606.1515826829,332394.96,-75428.04
5225.0,-220615.77464606956,-15438.650000000001,9469.0,239.44392147462847,-220855.2185675442,946036649.9663545,-1762523543.4393039,221094.6624890188,5189.53,-20628.18
5250.0,-459897.97309934645,7012.359999999999,23436.0,2937.1866123847813,-462835.15971173125,2446628283.357275,-3610227377.2687407,465772.346324116,48261.659999999996,-41249.3
5275.0,-290449.713888711,-28219.309999999998,12402.0,219.07320663189995,-290668.7870953429,1205477342.4462183,-2361533916.12812,290887.8603019748,1182.45,-29401.760000000002
5300.0,-843682.4883115126,330063.0,49530.0,29047.05681501424,-872729.5451265268,5299168620.117145,-6861926933.088005,901776.6019415411,404323.63,-74260.63
5325.0,-186487.66030285414,-16241.18,8411.0,20.65690341147716,-186508.31720626564,921039636.1464794,-1424856040.0445738,186528.9741096771,198.92000000000002,-16440.1
5350.0,-220263.02746827752,65475.56999999999,12728.0,10201.887952686386,-230464.9154209639,1436954048.3881457,-1783816251.601313,240666.80337365027,84122.02,-18646.45
5375.0,-110494.0638861471,-3385.9400000000005,4740.0,104.51548841909033,-110598.57937456618,559302880.1579705,-822508788.2779237,110703.09486298526,5991.92,-9377.86
5400.0,-1232842.391948952,300463.10000000003,71711.0,39630.18343755546,-1272472.5753865074,7748486093.445614,-9660066484.815748,1312102.758824063,404727.56000000006,-104264.45999999999
5425.0,-118354.22787423602,-8684.39,5392.0,280.6129613766276,-118634.84083561265,654785266.0563905,-869424420.2111285,118915.45379698927,1379.28,-10063.67
5450.0,-343783.451831718,-8347.019999999997,16222.0,3040.6069422276173,-346824.0587739456,2128175412.0950975,-2477895940.9482675,349864.6657161732,18726.570000000003,-27073.59
5475.0,-394911.807889943,-32293.0,11784.0,1305.6780693247208,-396217.4859592677,1270913542.0412502,-3094480736.487692,397523.1640285924,7124.4,-39417.399999999994
5500.0,-2589926.45724831,1212821.26,113768.0,218481.8989308652,-2808408.356179175,16952381962.873444,-22116786790.040524,3026890.2551100403,1453234.12,-240412.86
5525.0,-139318.57238946305,-8956.79,7358.0,219.97147088923617,-139538.54386035228,1033731791.9131064,-953848146.5728096,139758.5153312415,1884.84,-10841.630000000001
5550.0,-277050.2051294522,37946.79,12264.0,13479.380387082876,-290529.58551653515,1624522200.539164,-2182759665.3859406,304008.96590361797,62490.700000000004,-24543.91
5575.0,-384138.1792615803,32694.079999999998,12103.0,14403.329671576626,-398541.5089331569,1383136851.8099163,-3154453269.5270343,412944.8386047336,73034.43000000001,-40340.35
5600.0,-1438485.988691467,375989.47000000003,76514.0,106409.51972944831,-1544895.5084209153,9975819129.122648,-11549146780.997456,1651305.0281503636,498964.7,-122975.23000000001
5605.0,-851.4391670861052,-98.25999999999999,17.0,0.0,-851.4391670861052,1418232.0997794701,-6796777.748152832,851.4391670861052,0.0,-98.25999999999999
5610.0,-10489.218414215911,-300.42999999999995,957.0,41.386380644340285,-10530.60479486025,164783797.0197294,-55608540.959796846,10571.99117550459,196.3,-496.72999999999996
5615.0,-101.17844323779256,-11.68,2.0,0.0,-101.17844323779256,167449.70897779957,-804909.2025572232,101.17844323779256,0.0,-11.68
5620.0,-2700.657682284794,-29.130000000000013,249.0,41.68723705216575,-2742.3449193369597,43583362.82536026,-14564391.753633704,2784.0321563891257,96.25,-125.38000000000001
5625.0,-302660.6861201901,5205.2500000000055,9563.0,8116.322663864309,-310777.0087840544,1327318544.067273,-2245086141.6086783,318893.3314479187,30599.160000000003,-25393.91
5630.0,-2814.074865006501,-185.31,193.0,0.0,-2814.074865006501,32898806.753800623,-16753665.306040397,2814.074865006501,0.0,-185.31
5635.0,-464.16288122584854,-53.55,9.0,0.0,-464.16288122584854,758396.4686270478,-3670069.027676032,464.16288122584854,0.0,-53.55
5640.0,-4323.041065568652,-191.79,381.0,0.0,-4323.041065568652,69042823.89866166,-21981850.839162134,4323.041065568652,0.0,-191.79
5645.0,-781.0897123076618,-89.99999999999999,15.0,0.0,-781.0897123076618,1268007.5702848295,-6156979.099081133,781.0897123076618,0.0,-89.99999999999999
5650.0,-578434.8116609164,100497.91,19903.0,39437.37928524784,-617872.1909461643,2758691708.22472,-4676097370.9918995,657309.5702314122,153754.95,-53257.04
5655.0,-2312.513869352947,-266.64,44.0,0.0,-2312.513869352947,3730087.896790588,-18179507.951797042,2312.513869352947,0.0,-266.64
5660.0,-8977.026919167665,-382.96000000000004,779.0,0.0,-8977.026919167665,144129221.8921646,-45029872.62697427,8977.026919167665,0.0,-382.96000000000004
5665.0,-265.3266125177661,-30.55,5.0,0.0,-265.3266125177661,425190.7808100424,-2079356.5863283242,265.3266125177661,0.0,-30.55
5670.0,-4846.089446896475,-231.99999999999997,389.0,0.0,-4846.089446896475,72360241.20355342,-25226081.98769994,4846.089446896475,0.0,-231.99999999999997
5675.0,-191038.67065664966,-4664.3099999999995,6479.0,1018.5515480000046,-192057.22220464968,972869246.8091668,-1306570037.667778,193075.77375264966,10436.74,-15101.05
5680.0,-7012.535421562124,-419.15999999999997,480.0,0.0,-7012.535421562124,87251862.05479015,-39780296.12975049,7012.535421562124,0.0,-419.15999999999997
5685.0,-757.3404577260109,-87.08,14.0,0.0,-757.3404577260109,1197814.5909479586,-5898208.91414636,757.3404577260109,0.0,-87.08
5690.0,-4586.361305827068,-201.75,369.0,0.0,-4586.361305827068,71151727.40809914,-23064525.419828124,4586.361305827068,0.0,-201.75
5695.0,-1857.0144647468214,-213.51999999999998,34.0,0.0,-1857.0144647468214,2917699.0684484066,-14416988.924717162,1857.0144647468214,0.0,-213.51999999999998
5700.0,-1428017.439648969,272923.94000000006,55267.0,113719.79369417622,-1541737.2333431453,8599644477.779364,-11268662399.67331,1655457.0270373216,394978.29000000004,-122054.35
5705.0,-606.3871551524282,-69.74000000000001,11.0,0.0,-606.3871551524282,946499.9549153388,-4694717.71228079,606.3871551524282,0.0,-69.74000000000001
5710.0,-9555.324656303917,-602.5500000000001,545.0,0.0,-9555.324656303917,101401106.89246128,-55968567.03682184,9555.324656303917,0.0,-602.5500000000001
5715.0,-278.38589439061593,-32.0,5.0,0.0,-278.38589439061593,431601.7835560728,-2147565.330326547,278.38589439061593,0.0,-32.0
5720.0,-19371.047144223874,-1457.15,601.0,9.596111184498973,-19380.643255408373,92293037.51251437,-131371383.81589383,19390.239366592872,99.64,-1556.79
5725.0,-191547.97313291513,-10081.13,5200.0,1884.5576452181126,-193432.53077813325,762555232.8523228,-1350577852.5557005,195317.08842335135,6281.070000000001,-16362.199999999999
5730.0,-7640.552100687035,-360.28,483.0,9.653957526819054,-7650.206058213854,90301583.63919348,-43365940.9770003,7659.860015740674,99.64,-459.91999999999996
5735.0,-2950.314281735139,-339.03999999999996,52.0,0.0,-2950.314281735139,4513258.012410714,-22623370.313852932,2950.314281735139,0.0,-339.03999999999996
5740.0,-6306.163274947481,-407.09000000000003,355.0,0.0,-6306.163274947481,62833557.481282085,-37343002.31512558,6306.163274947481,0.0,-407.09000000000003
5745.0,-171.90803199476966,-19.74,3.0,0.0,-171.90803199476966,261179.33612683893,-1313415.398162883,171.90803199476966,0.0,-19.74
5750.0,-781708.5278441755,86691.02,23803.0,54113.65177495656,-835822.1796191321,3733279817.8223906,-6049049156.943439,889935.8313940886,153954.69999999998,-67263.68
5755.0,-809.9633355302935,-92.96,14.0,0.0,-809.9633355302935,1222213.0916045671,-6168208.541084142,809.9633355302935,0.0,-92.96
5760.0,-8689.382418742814,-466.0,600.0,0.0,-8689.382418742814,112608334.38995773,-46664745.85558646,8689.382418742814,0.0,-466.0
5765.0,-175.17739939269381,-20.1,3.0,0.0,-175.17739939269381,262553.0121446634,-1330245.033387403,175.17739939269381,0.0,-20.1
5770.0,-8808.784234241168,-481.80000000000007,431.0,40.23767399518628,-8849.021908236355,80191304.59112988,-52956306.13786638,8889.25958223154,97.16,-578.96
5775.0,-358929.620014226,-9878.070000000002,8848.0,8149.698852690248,-367079.31886691623,1312125377.0077796,-2597919118.7474966,375229.0177196065,22677.659999999996,-32555.73
5780.0,-9477.840900923073,-568.9,383.0,40.88880001572212,-9518.729700938795,69577422.67974812,-59377193.0917231,9559.618500954517,97.11,-666.01
5785.0,-892.827786056405,-102.3,15.0,0.0,-892.827786056405,1319798.2068573604,-6735351.91312458,892.827786056405,0.0,-102.3
5790.0,-12593.777997788678,-523.6999999999999,610.0,0.2332560777194588,-12594.011253866396,124622875.57782944,-71289619.66403367,12594.244509944116,200.0,-723.6999999999999
