date,spot,expiry,T_days,strike,call_mid,call_iv,put_mid,put_iv
2026-07-16,7533.77,2026-07-17,1.0,6165.0,1363.0,1.0149,0.05,1.1561
2026-07-16,7533.77,2026-07-17,1.0,6170.0,1356.85,1.0066,0.03,1.0968
2026-07-16,7533.77,2026-07-17,1.0,6175.0,1352.05,0.998,0.05,1.1474
2026-07-16,7533.77,2026-07-17,1.0,6180.0,1347.15,0.9891,0.03,1.0884
2026-07-16,7533.77,2026-07-17,1.0,6185.0,1343.0,0.9798,0.05,1.1387
2026-07-16,7533.77,2026-07-17,1.0,6190.0,1336.55,0.9701,0.03,1.0801
2026-07-16,7533.77,2026-07-17,1.0,6195.0,1333.0,0.9598,0.05,1.13
2026-07-16,7533.77,2026-07-17,1.0,6200.0,1325.65,2.4955,0.03,1.0717
2026-07-16,7533.77,2026-07-17,1.0,6205.0,1323.0,0.9371,0.05,1.1213
2026-07-16,7533.77,2026-07-17,1.0,6210.0,1316.85,0.924,0.03,1.0634
2026-07-16,7533.77,2026-07-17,1.0,6215.0,1313.0,0.9093,0.05,1.1126
2026-07-16,7533.77,2026-07-17,1.0,6220.0,1307.8,0.8918,0.03,1.0551
2026-07-16,7533.77,2026-07-17,1.0,6225.0,1302.0,0.8695,0.05,1.1039
2026-07-16,7533.77,2026-07-17,1.0,6230.0,1296.9,2.4277,0.03,1.0468
2026-07-16,7533.77,2026-07-17,1.0,6235.0,1293.0,0.9822,0.05,1.0953
2026-07-16,7533.77,2026-07-17,1.0,6240.0,1286.55,0.9752,0.03,1.0385
2026-07-16,7533.77,2026-07-17,1.0,6245.0,1283.0,0.9681,0.05,1.0866
2026-07-16,7533.77,2026-07-17,1.0,6250.0,1277.1,0.9608,0.03,1.0302
2026-07-16,7533.77,2026-07-17,1.0,6255.0,1273.0,0.9534,0.05,1.078
2026-07-16,7533.77,2026-07-17,1.0,6260.0,1268.0,0.9459,0.03,1.022
2026-07-16,7533.77,2026-07-17,1.0,6265.0,1263.0,0.9381,0.05,1.0694
2026-07-16,7533.77,2026-07-17,1.0,6270.0,1257.2,0.9302,0.03,1.0137
2026-07-16,7533.77,2026-07-17,1.0,6275.0,1252.35,0.922,0.03,1.0096
2026-07-16,7533.77,2026-07-17,1.0,6280.0,1247.25,0.9136,0.03,1.0055
2026-07-16,7533.77,2026-07-17,1.0,6285.0,1243.1,0.9048,0.05,1.0521
2026-07-16,7533.77,2026-07-17,1.0,6290.0,1237.95,0.8956,0.03,0.9972
2026-07-16,7533.77,2026-07-17,1.0,6295.0,1233.1,0.8859,0.05,1.0435
2026-07-16,7533.77,2026-07-17,1.0,6300.0,1228.1,0.8756,0.03,0.989
2026-07-16,7533.77,2026-07-17,1.0,6305.0,1223.1,0.8645,0.05,1.0349
2026-07-16,7533.77,2026-07-17,1.0,6310.0,1217.75,0.8523,0.03,0.9808
2026-07-16,7533.77,2026-07-17,1.0,6315.0,1213.1,0.8386,0.05,1.0263
2026-07-16,7533.77,2026-07-17,1.0,6320.0,1208.35,0.8225,0.03,0.9726
2026-07-16,7533.77,2026-07-17,1.0,6325.0,1203.4,0.8023,0.05,1.0178
2026-07-16,7533.77,2026-07-17,1.0,6330.0,1197.25,0.7726,0.03,0.9644
2026-07-16,7533.77,2026-07-17,1.0,6335.0,1193.1,0.6261,0.05,1.0092
2026-07-16,7533.77,2026-07-17,1.0,6340.0,1188.3,0.8977,0.03,0.9562
2026-07-16,7533.77,2026-07-17,1.0,6345.0,1183.1,0.8909,0.05,1.0006
2026-07-16,7533.77,2026-07-17,1.0,6350.0,1175.95,0.8839,0.03,0.948
2026-07-16,7533.77,2026-07-17,1.0,6355.0,1173.1,0.8768,0.05,0.9921
2026-07-16,7533.77,2026-07-17,1.0,6360.0,1166.5,0.8696,0.03,0.9398
2026-07-16,7533.77,2026-07-17,1.0,6365.0,1163.1,0.8622,0.05,0.9836
2026-07-16,7533.77,2026-07-17,1.0,6370.0,1157.55,0.8547,0.03,0.9317
2026-07-16,7533.77,2026-07-17,1.0,6375.0,1151.6,0.8469,0.05,0.975
2026-07-16,7533.77,2026-07-17,1.0,6380.0,1147.7,0.8389,0.03,0.9235
2026-07-16,7533.77,2026-07-17,1.0,6385.0,1143.1,0.8305,0.05,0.9665
2026-07-16,7533.77,2026-07-17,1.0,6390.0,1138.1,0.8218,0.03,0.9153
2026-07-16,7533.77,2026-07-17,1.0,6395.0,1133.1,0.8127,0.05,0.958
2026-07-16,7533.77,2026-07-17,1.0,6400.0,1127.8,0.803,0.03,0.9072
2026-07-16,7533.77,2026-07-17,1.0,6405.0,1123.1,0.7926,0.05,0.9495
2026-07-16,7533.77,2026-07-17,1.0,6410.0,1116.6,0.7813,0.03,0.8991
2026-07-16,7533.77,2026-07-17,1.0,6415.0,1113.1,2.0009,0.05,0.941
2026-07-16,7533.77,2026-07-17,1.0,6420.0,1107.8,0.7538,0.03,0.891
2026-07-16,7533.77,2026-07-17,1.0,6425.0,1102.2,0.7356,0.05,0.9325
2026-07-16,7533.77,2026-07-17,1.0,6430.0,1096.7,0.7095,0.03,0.8828
2026-07-16,7533.77,2026-07-17,1.0,6435.0,1093.1,0.6395,0.05,0.924
2026-07-16,7533.77,2026-07-17,1.0,6440.0,1087.7,0.821,0.0,0.9198
2026-07-16,7533.77,2026-07-17,1.0,6445.0,1083.1,0.8145,0.05,0.9156
2026-07-16,7533.77,2026-07-17,1.0,6450.0,1077.45,1.8223,0.03,0.8666
2026-07-16,7533.77,2026-07-17,1.0,6455.0,1073.1,0.8011,0.05,0.9071
2026-07-16,7533.77,2026-07-17,1.0,6460.0,1067.75,0.7942,0.0,0.9029
2026-07-16,7533.77,2026-07-17,1.0,6465.0,1063.1,0.7872,0.05,0.8987
2026-07-16,7533.77,2026-07-17,1.0,6470.0,1057.05,0.78,0.03,0.8505
2026-07-16,7533.77,2026-07-17,1.0,6475.0,1052.75,0.7726,0.05,0.8902
2026-07-16,7533.77,2026-07-17,1.0,6480.0,1047.15,0.7649,0.03,0.8424
2026-07-16,7533.77,2026-07-17,1.0,6485.0,1043.1,0.7571,0.05,0.8818
2026-07-16,7533.77,2026-07-17,1.0,6490.0,1036.65,0.7488,0.03,0.8344
2026-07-16,7533.77,2026-07-17,1.0,6495.0,1033.1,0.7402,0.05,0.8734
2026-07-16,7533.77,2026-07-17,1.0,6500.0,1026.65,2.0351,0.03,0.8263
2026-07-16,7533.77,2026-07-17,1.0,6505.0,1023.1,0.7214,0.05,0.865
2026-07-16,7533.77,2026-07-17,1.0,6510.0,1016.7,0.7109,0.03,0.8183
2026-07-16,7533.77,2026-07-17,1.0,6515.0,1013.1,0.6992,0.05,0.8565
2026-07-16,7533.77,2026-07-17,1.0,6520.0,1008.7,0.6857,0.03,0.8102
2026-07-16,7533.77,2026-07-17,1.0,6525.0,1002.7,0.6692,0.05,0.8481
2026-07-16,7533.77,2026-07-17,1.0,6530.0,997.3,0.6463,0.03,0.8022
2026-07-16,7533.77,2026-07-17,1.0,6535.0,993.1,0.5956,0.05,0.8398
2026-07-16,7533.77,2026-07-17,1.0,6540.0,986.8,0.7452,0.03,0.7942
2026-07-16,7533.77,2026-07-17,1.0,6545.0,983.1,0.7389,0.05,0.8314
2026-07-16,7533.77,2026-07-17,1.0,6550.0,978.7,0.7326,0.03,0.7861
2026-07-16,7533.77,2026-07-17,1.0,6555.0,971.8,0.7261,0.05,0.823
2026-07-16,7533.77,2026-07-17,1.0,6560.0,967.3,0.7195,0.03,0.7781
2026-07-16,7533.77,2026-07-17,1.0,6565.0,962.85,0.7128,0.07,0.841
2026-07-16,7533.77,2026-07-17,1.0,6570.0,956.55,0.706,0.03,0.7701
2026-07-16,7533.77,2026-07-17,1.0,6575.0,951.3,0.699,0.07,0.8324
2026-07-16,7533.77,2026-07-17,1.0,6580.0,947.35,0.6917,0.03,0.7622
2026-07-16,7533.77,2026-07-17,1.0,6585.0,943.15,0.6843,0.07,0.8238
2026-07-16,7533.77,2026-07-17,1.0,6590.0,937.8,0.6766,0.03,0.7542
2026-07-16,7533.77,2026-07-17,1.0,6595.0,931.7,0.6685,0.07,0.8153
2026-07-16,7533.77,2026-07-17,1.0,6600.0,928.2,1.6222,0.03,0.7462
2026-07-16,7533.77,2026-07-17,1.0,6605.0,921.75,0.6509,0.07,0.8067
2026-07-16,7533.77,2026-07-17,1.0,6610.0,917.85,0.6411,0.03,0.7382
2026-07-16,7533.77,2026-07-17,1.0,6615.0,912.35,0.6303,0.07,0.7981
2026-07-16,7533.77,2026-07-17,1.0,6620.0,907.0,1.6022,0.03,0.7303
2026-07-16,7533.77,2026-07-17,1.0,6625.0,903.2,0.6032,0.07,0.7896
2026-07-16,7533.77,2026-07-17,1.0,6630.0,897.35,0.5831,0.03,0.7223
2026-07-16,7533.77,2026-07-17,1.0,6635.0,893.6,0.5437,0.07,0.781
2026-07-16,7533.77,2026-07-17,1.0,6640.0,887.25,0.67,0.03,0.7144
2026-07-16,7533.77,2026-07-17,1.0,6645.0,882.5,0.664,0.07,0.7724
2026-07-16,7533.77,2026-07-17,1.0,6650.0,877.05,0.658,0.05,0.7438
2026-07-16,7533.77,2026-07-17,1.0,6655.0,872.6,0.6518,0.07,0.7639
2026-07-16,7533.77,2026-07-17,1.0,6660.0,867.4,0.6455,0.05,0.7355
2026-07-16,7533.77,2026-07-17,1.0,6665.0,863.9,0.6392,0.07,0.7554
2026-07-16,7533.77,2026-07-17,1.0,6670.0,858.6,0.6327,0.05,0.7272
2026-07-16,7533.77,2026-07-17,1.0,6675.0,852.75,0.626,0.07,0.7468
2026-07-16,7533.77,2026-07-17,1.0,6680.0,848.45,0.6192,0.05,0.7189
2026-07-16,7533.77,2026-07-17,1.0,6685.0,842.8,0.6122,0.07,0.7383
2026-07-16,7533.77,2026-07-17,1.0,6690.0,837.55,0.6049,0.05,0.7106
2026-07-16,7533.77,2026-07-17,1.0,6695.0,832.2,0.5973,0.07,0.7298
2026-07-16,7533.77,2026-07-17,1.0,6700.0,828.2,1.2512,0.05,0.7023
2026-07-16,7533.77,2026-07-17,1.0,6705.0,822.3,0.581,0.07,0.7213
2026-07-16,7533.77,2026-07-17,1.0,6710.0,817.5,0.5719,0.05,0.6941
2026-07-16,7533.77,2026-07-17,1.0,6715.0,813.0,0.562,0.07,0.7128
2026-07-16,7533.77,2026-07-17,1.0,6720.0,807.45,0.5508,0.05,0.6858
2026-07-16,7533.77,2026-07-17,1.0,6725.0,802.85,0.5375,0.07,0.7043
2026-07-16,7533.77,2026-07-17,1.0,6730.0,797.1,0.5199,0.05,0.6775
2026-07-16,7533.77,2026-07-17,1.0,6735.0,792.1,0.4885,0.07,0.6958
2026-07-16,7533.77,2026-07-17,1.0,6740.0,788.05,0.5955,0.05,0.6693
2026-07-16,7533.77,2026-07-17,1.0,6745.0,782.05,0.5898,0.07,0.6873
2026-07-16,7533.77,2026-07-20,4.0,5800.0,1729.7,0.6258,0.03,0.7075
2026-07-16,7533.77,2026-07-20,4.0,5900.0,1629.45,0.589,0.05,0.6965
2026-07-16,7533.77,2026-07-20,4.0,6000.0,1529.25,1.1142,0.05,0.6516
2026-07-16,7533.77,2026-07-20,4.0,6100.0,1429.55,0.516,0.05,0.6073
2026-07-16,7533.77,2026-07-20,4.0,6200.0,1330.0,0.4798,0.05,0.5636
2026-07-16,7533.77,2026-07-20,4.0,6300.0,1229.55,0.4438,0.05,0.5204
2026-07-16,7533.77,2026-07-20,4.0,6325.0,1204.75,0.4348,0.05,0.5097
2026-07-16,7533.77,2026-07-20,4.0,6350.0,1179.05,0.4258,0.05,0.499
2026-07-16,7533.77,2026-07-20,4.0,6375.0,1154.25,0.4169,0.05,0.4883
2026-07-16,7533.77,2026-07-20,4.0,6400.0,1129.15,0.4079,0.05,0.4776
2026-07-16,7533.77,2026-07-20,4.0,6425.0,1105.0,0.399,0.05,0.467
2026-07-16,7533.77,2026-07-20,4.0,6450.0,1078.75,0.3901,0.05,0.4564
2026-07-16,7533.77,2026-07-20,4.0,6475.0,1054.0,0.3812,0.05,0.4459
2026-07-16,7533.77,2026-07-20,4.0,6500.0,1029.15,0.3723,0.05,0.4354
2026-07-16,7533.77,2026-07-20,4.0,6525.0,1004.3,0.3634,0.07,0.4386
2026-07-16,7533.77,2026-07-20,4.0,6550.0,979.55,0.3545,0.07,0.4278
2026-07-16,7533.77,2026-07-20,4.0,6575.0,954.65,0.3457,0.07,0.417
2026-07-16,7533.77,2026-07-20,4.0,6600.0,929.0,0.3368,0.1,0.4161
2026-07-16,7533.77,2026-07-20,4.0,6625.0,904.95,0.3279,0.1,0.4051
2026-07-16,7533.77,2026-07-20,4.0,6650.0,879.1,0.3191,0.1,0.3942
2026-07-16,7533.77,2026-07-20,4.0,6675.0,854.25,0.3103,0.1,0.3833
2026-07-16,7533.77,2026-07-20,4.0,6700.0,830.1,0.3015,0.1,0.3725
2026-07-16,7533.77,2026-07-20,4.0,6725.0,,,0.1,0.3616
2026-07-16,7533.77,2026-07-20,4.0,6750.0,,,0.1,0.3508
2026-07-16,7533.77,2026-07-20,4.0,6775.0,,,0.1,0.34
2026-07-16,7533.77,2026-07-20,4.0,6800.0,,,0.1,0.3292
2026-07-16,7533.77,2026-07-20,4.0,6825.0,,,0.12,0.3248
2026-07-16,7533.77,2026-07-20,4.0,6850.0,678.5,0.7642,0.15,0.3191
2026-07-16,7533.77,2026-07-20,4.0,6875.0,,,0.15,0.308
2026-07-16,7533.77,2026-07-20,4.0,6900.0,,,0.15,0.2969
2026-07-16,7533.77,2026-07-20,4.0,6920.0,,,0.15,0.288
2026-07-16,7533.77,2026-07-20,4.0,6925.0,,,0.15,0.2858
2026-07-16,7533.77,2026-07-20,4.0,6930.0,,,0.17,0.2878
2026-07-16,7533.77,2026-07-20,4.0,6940.0,,,0.17,0.2833
2026-07-16,7533.77,2026-07-20,4.0,6950.0,,,0.17,0.2789
2026-07-16,7533.77,2026-07-20,4.0,6960.0,,,0.2,0.278
2026-07-16,7533.77,2026-07-20,4.0,6970.0,,,0.2,0.2735
2026-07-16,7533.77,2026-07-20,4.0,6975.0,,,0.2,0.2712
2026-07-16,7533.77,2026-07-20,4.0,6980.0,,,0.2,0.2689
2026-07-16,7533.77,2026-07-20,4.0,6990.0,,,0.2,0.2644
2026-07-16,7533.77,2026-07-20,4.0,7000.0,,,0.22,0.263
2026-07-16,7533.77,2026-07-20,4.0,7010.0,,,0.22,0.2584
2026-07-16,7533.77,2026-07-20,4.0,7020.0,,,0.22,0.2538
2026-07-16,7533.77,2026-07-20,4.0,7025.0,,,0.25,0.2543
2026-07-16,7533.77,2026-07-20,4.0,7030.0,,,0.25,0.252
2026-07-16,7533.77,2026-07-20,4.0,7040.0,488.7,0.4258,0.25,0.2474
2026-07-16,7533.77,2026-07-20,4.0,7050.0,,,0.28,0.2452
2026-07-16,7533.77,2026-07-20,4.0,7060.0,,,0.28,0.2406
2026-07-16,7533.77,2026-07-20,4.0,7070.0,458.75,0.3982,0.3,0.2382
2026-07-16,7533.77,2026-07-20,4.0,7075.0,453.65,0.3935,0.3,0.2358
2026-07-16,7533.77,2026-07-20,4.0,7080.0,,,0.3,0.2335
2026-07-16,7533.77,2026-07-20,4.0,7085.0,,,0.3,0.2311
2026-07-16,7533.77,2026-07-20,4.0,7090.0,,,0.33,0.2308
2026-07-16,7533.77,2026-07-20,4.0,7095.0,,,0.33,0.2284
2026-07-16,7533.77,2026-07-20,4.0,7100.0,428.8,0.4982,0.33,0.2261
2026-07-16,7533.77,2026-07-20,4.0,7105.0,,,0.33,0.2237
2026-07-16,7533.77,2026-07-20,4.0,7110.0,418.85,0.4648,0.35,0.2232
2026-07-16,7533.77,2026-07-20,4.0,7115.0,,,0.35,0.2208
2026-07-16,7533.77,2026-07-20,4.0,7120.0,408.85,0.3684,0.38,0.2201
2026-07-16,7533.77,2026-07-20,4.0,7125.0,403.85,0.4789,0.38,0.2177
2026-07-16,7533.77,2026-07-20,4.0,7130.0,,,0.38,0.2153
2026-07-16,7533.77,2026-07-20,4.0,7135.0,,,0.38,0.2129
2026-07-16,7533.77,2026-07-20,4.0,7140.0,,,0.4,0.2121
2026-07-16,7533.77,2026-07-20,4.0,7145.0,,,0.42,0.2112
2026-07-16,7533.77,2026-07-20,4.0,7150.0,,,0.42,0.2088
2026-07-16,7533.77,2026-07-20,4.0,7155.0,,,0.42,0.2063
2026-07-16,7533.77,2026-07-20,4.0,7160.0,,,0.45,0.2053
2026-07-16,7533.77,2026-07-20,4.0,7165.0,,,0.45,0.2028
2026-07-16,7533.77,2026-07-20,4.0,7170.0,,,0.48,0.2017
2026-07-16,7533.77,2026-07-20,4.0,7175.0,,,0.48,0.1992
2026-07-16,7533.77,2026-07-20,4.0,7180.0,,,0.5,0.198
2026-07-16,7533.77,2026-07-20,4.0,7185.0,,,0.5,0.1955
2026-07-16,7533.77,2026-07-20,4.0,7190.0,,,0.53,0.1942
2026-07-16,7533.77,2026-07-20,4.0,7195.0,,,0.55,0.1929
2026-07-16,7533.77,2026-07-20,4.0,7200.0,329.05,0.3928,0.55,0.1904
2026-07-16,7533.77,2026-07-20,4.0,7205.0,,,0.57,0.1889
2026-07-16,7533.77,2026-07-20,4.0,7210.0,,,0.6,0.1874
2026-07-16,7533.77,2026-07-20,4.0,7215.0,,,0.62,0.1859
2026-07-16,7533.77,2026-07-20,4.0,7220.0,309.15,0.3749,0.65,0.1843
2026-07-16,7533.77,2026-07-20,4.0,7225.0,,,0.68,0.1827
2026-07-16,7533.77,2026-07-20,4.0,7230.0,,,0.7,0.181
2026-07-16,7533.77,2026-07-20,4.0,7235.0,,,0.73,0.1793
2026-07-16,7533.77,2026-07-20,4.0,7240.0,,,0.75,0.1775
2026-07-16,7533.77,2026-07-20,4.0,7245.0,,,0.77,0.1757
2026-07-16,7533.77,2026-07-20,4.0,7250.0,,,0.82,0.1746
2026-07-16,7533.77,2026-07-20,4.0,7255.0,,,0.85,0.1727
2026-07-16,7533.77,2026-07-20,4.0,7260.0,,,0.9,0.1714
2026-07-16,7533.77,2026-07-20,4.0,7265.0,,,0.95,0.1701
2026-07-16,7533.77,2026-07-20,4.0,7270.0,,,0.98,0.1681
2026-07-16,7533.77,2026-07-20,4.0,7275.0,,,1.02,0.1666
2026-07-16,7533.77,2026-07-20,4.0,7280.0,,,1.1,0.1657
2026-07-16,7533.77,2026-07-20,4.0,7285.0,,,1.18,0.1646
2026-07-16,7533.77,2026-07-20,4.0,7290.0,,,1.23,0.1629
2026-07-16,7533.77,2026-07-20,4.0,7295.0,,,1.27,0.1611
2026-07-16,7533.77,2026-07-20,4.0,7300.0,,,1.38,0.1603
2026-07-16,7533.77,2026-07-20,4.0,7305.0,,,1.45,0.1589
2026-07-16,7533.77,2026-07-20,4.0,7310.0,,,1.52,0.1573
2026-07-16,7533.77,2026-07-20,4.0,7315.0,,,1.62,0.1561
2026-07-16,7533.77,2026-07-20,4.0,7320.0,210.25,0.2558,1.73,0.1548
2026-07-16,7533.77,2026-07-20,4.0,7325.0,206.05,0.252,1.85,0.1538
2026-07-16,7533.77,2026-07-20,4.0,7330.0,200.55,0.2092,1.95,0.1523
2026-07-16,7533.77,2026-07-20,4.0,7335.0,,,2.1,0.1514
2026-07-16,7533.77,2026-07-20,4.0,7340.0,,,2.25,0.1503
2026-07-16,7533.77,2026-07-20,4.0,7345.0,,,2.4,0.1491
2026-07-16,7533.77,2026-07-20,4.0,7350.0,181.45,0.1411,2.55,0.1478
2026-07-16,7533.77,2026-07-20,4.0,7355.0,,,2.75,0.1469
2026-07-16,7533.77,2026-07-20,4.0,7360.0,,,2.98,0.1461
2026-07-16,7533.77,2026-07-20,4.0,7365.0,,,3.15,0.1446
2026-07-16,7533.77,2026-07-20,4.0,7370.0,161.95,0.1371,3.35,0.1433
2026-07-16,7533.77,2026-07-20,4.0,7375.0,,,3.6,0.1422
2026-07-16,7533.77,2026-07-20,4.0,7380.0,152.45,0.3031,3.85,0.1411
2026-07-16,7533.77,2026-07-20,4.0,7385.0,,,4.1,0.1397
2026-07-16,7533.77,2026-07-20,4.0,7390.0,143.05,0.1351,4.4,0.1386
2026-07-16,7533.77,2026-07-20,4.0,7395.0,,,4.75,0.1378
2026-07-16,7533.77,2026-07-20,4.0,7400.0,,,5.1,0.1367
2026-07-16,7533.77,2026-07-20,4.0,7405.0,129.05,0.2543,5.45,0.1355
2026-07-16,7533.77,2026-07-20,4.0,7410.0,124.95,0.267,5.85,0.1344
2026-07-16,7533.77,2026-07-20,4.0,7415.0,119.9,0.2565,6.3,0.1334
2026-07-16,7533.77,2026-07-20,4.0,7420.0,116.15,0.2165,6.75,0.1322
2026-07-16,7533.77,2026-07-20,4.0,7425.0,111.35,0.1516,7.25,0.1312
2026-07-16,7533.77,2026-07-20,4.0,7430.0,107.05,0.0648,7.85,0.1305
2026-07-16,7533.77,2026-07-20,4.0,7435.0,102.45,0.0707,8.35,0.129
2026-07-16,7533.77,2026-07-20,4.0,7440.0,97.25,0.0641,9.0,0.1281
2026-07-16,7533.77,2026-07-20,4.0,7445.0,92.8,0.0699,9.65,0.127
2026-07-16,7533.77,2026-07-20,4.0,7450.0,89.5,0.083,10.35,0.1259
2026-07-16,7533.77,2026-07-20,4.0,7455.0,84.35,0.0783,11.15,0.125
2026-07-16,7533.77,2026-07-20,4.0,7460.0,80.35,0.0817,11.95,0.1238
2026-07-16,7533.77,2026-07-20,4.0,7465.0,76.0,0.0818,12.85,0.1229
2026-07-16,7533.77,2026-07-20,4.0,7470.0,72.15,0.0842,13.75,0.1217
2026-07-16,7533.77,2026-07-20,4.0,7475.0,68.8,0.0881,14.75,0.1206
2026-07-16,7533.77,2026-07-20,4.0,7480.0,64.9,0.0886,15.85,0.1197
